,element,pos_prob,pri_prob
0,"(9, 8, 3, 6)",-1.0,1.21167576642e-45
1,"(7, 6, 4, 8)",-1.0,8.48013610832e-49
2,"(3, 2, 8, 1)",-1.0,1.21167576742e-45
3,"(7, 6, 2, 1)",4.77007657843e-49,8.4801361064e-49
4,"(9, 8, 4, 6)",-1.0,9.97451490891e-45
5,"(9, 2, 8, 6)",-1.0,8.97706341596e-44
6,"(9, 7, 3, 1)",6.81567622746e-46,1.34630640714e-46
7,"(9, 7, 3, 6)",1.62278005415e-46,3.20549144556e-47
8,"(7, 2, 4, 8)",-1.0,2.37488450408e-45
9,"(7, 8, 2, 3)",-1.0,2.88494230338e-46
10,"(7, 6, 8, 1)",-1.0,1.14460318926e-50
11,"(9, 8, 2, 1)",-1.0,3.7703666347e-43
12,"(1, 2, 3, 6)",6.0102964882e-48,3.20549144821e-47
13,"(1, 8, 4, 3)",-1.0,1.34630640855e-46
14,"(3, 7, 8, 1)",-1.0,4.32660005537e-49
15,"(1, 6, 4, 3)",6.67810718613e-49,3.56165716549e-48
16,"(9, 7, 8, 3)",-1.0,1.21167576642e-45
17,"(1, 6, 8, 3)",-1.0,4.32660005537e-49
18,"(1, 7, 4, 8)",-1.0,3.56165716549e-48
19,"(9, 7, 2, 6)",4.00761763551e-45,2.37488450158e-45
20,"(3, 7, 4, 8)",-1.0,3.20549144893e-47
21,"(3, 7, 2, 1)",5.40926683965e-47,3.20549144821e-47
22,"(3, 7, 4, 1)",6.01029646782e-48,3.56165716549e-48
23,"(1, 7, 8, 6)",-1.0,1.14460318926e-50
24,"(7, 8, 3, 1)",-1.0,4.32660005537e-49
25,"(1, 6, 4, 8)",-1.0,3.56165716549e-48
26,"(3, 8, 2, 6)",-1.0,2.88494230338e-46
27,"(1, 6, 3, 8)",-1.0,4.32660005537e-49
28,"(3, 8, 4, 6)",-1.0,3.20549144893e-47
29,"(9, 6, 3, 8)",-1.0,1.21167576642e-45
30,"(1, 7, 3, 6)",1.93151788207e-50,1.14460318926e-50
31,"(1, 2, 4, 8)",-1.0,9.97451491714e-45
32,"(9, 6, 3, 1)",7.57297358568e-47,1.34630640714e-46
33,"(1, 7, 3, 8)",-1.0,4.32660005537e-49
34,"(1, 7, 2, 8)",-1.0,3.20549144821e-47
35,"(3, 2, 4, 8)",-1.0,8.9770634254e-44
36,"(7, 6, 2, 3)",1.28792067624e-47,7.63212249574e-48
37,"(9, 7, 3, 8)",-1.0,1.21167576642e-45
38,"(1, 6, 2, 3)",6.0102964882e-48,3.20549144821e-47
