,element,pos_prob,pri_prob
36,"(3, 2, 4, 8)",-1.0,2.5353873201e-32
37,"(1, 2, 4, 3)",1.18846422392e-33,2.81709702869e-33
38,"(7, 6, 2, 3)",1.36405184587e-36,2.15553640813e-36
39,"(9, 7, 3, 8)",-1.0,3.42212753297e-34
40,"(1, 6, 2, 3)",1.27311506061e-36,9.0532529122e-36
41,"(9, 8, 2, 6)",-1.0,2.5353853761e-32
42,"(7, 8, 2, 1)",-1.0,9.0532529122e-36
43,"(9, 6, 8, 1)",-1.0,3.8023639341e-35
44,"(3, 7, 8, 6)",-1.0,2.90942771861e-38
45,"(7, 2, 8, 3)",-1.0,8.14792760259e-35
46,"(1, 8, 4, 6)",-1.0,1.00591715846e-36
47,"(1, 2, 8, 6)",-1.0,9.0532529122e-36
48,"(1, 7, 2, 6)",3.36802914643e-38,2.39504045888e-37
49,"(1, 2, 8, 3)",-1.0,3.42212959235e-34
50,"(7, 8, 4, 1)",-1.0,1.00591715846e-36
51,"(9, 6, 2, 1)",2.64103283562e-34,2.81709486869e-33
52,"(3, 2, 4, 1)",3.56539267176e-33,2.81709702869e-33
53,"(3, 7, 2, 6)",1.36405184587e-36,2.15553640813e-36
54,"(1, 7, 4, 3)",1.4145712251e-37,1.00591715846e-36
55,"(1, 2, 3, 8)",-1.0,3.42212959235e-34
56,"(7, 2, 3, 6)",1.22764666128e-35,2.15553640813e-36
57,"(7, 8, 3, 6)",-1.0,2.90942771861e-38
58,"(3, 2, 4, 6)",8.48903014108e-34,6.70737387928e-34
59,"(7, 2, 3, 1)",5.15611599545e-35,9.0532529122e-36
60,"(1, 2, 3, 6)",1.14580355455e-35,9.0532529122e-36
61,"(1, 7, 8, 3)",-1.0,1.22195964155e-37
62,"(3, 8, 4, 1)",-1.0,3.80236684956e-35
63,"(7, 6, 4, 3)",1.01040801438e-37,2.39504085398e-37
64,"(3, 8, 2, 1)",-1.0,3.42212959235e-34
65,"(9, 7, 4, 8)",-1.0,2.81709533341e-33
66,"(3, 2, 8, 6)",-1.0,8.14792760259e-35
67,"(9, 8, 4, 3)",-1.0,1.0648620334e-31
68,"(1, 2, 4, 6)",2.09605676109e-35,7.45263766046e-35
69,"(1, 8, 3, 6)",-1.0,1.22195964155e-37
70,"(9, 2, 8, 1)",-1.0,1.06486185773e-31
71,"(3, 6, 8, 1)",-1.0,1.22195964155e-37
72,"(7, 6, 8, 3)",-1.0,2.90942771861e-38
73,"(3, 7, 2, 8)",-1.0,8.14792760259e-35
74,"(7, 2, 4, 1)",9.43225542491e-35,7.45263766046e-35
75,"(9, 6, 8, 3)",-1.0,3.42212753297e-34
76,"(1, 6, 2, 8)",-1.0,9.0532529122e-36
77,"(9, 2, 4, 8)",-1.0,7.88934836888e-30
78,"(9, 6, 2, 8)",-1.0,2.5353853761e-32
79,"(7, 2, 8, 1)",-1.0,9.0532529122e-36
80,"(7, 8, 4, 6)",-1.0,2.39504085398e-37
81,"(3, 6, 2, 1)",3.81934518182e-36,9.0532529122e-36
82,"(7, 8, 4, 3)",-1.0,9.05325440567e-36
83,"(1, 7, 2, 3)",1.90967259091e-36,9.0532529122e-36
84,"(9, 7, 8, 6)",-1.0,9.0532474641e-36
85,"(3, 6, 4, 1)",2.82914245019e-37,1.00591715846e-36
86,"(9, 7, 8, 1)",-1.0,3.8023639341e-35
87,"(1, 8, 2, 6)",-1.0,9.0532529122e-36
88,"(3, 6, 2, 8)",-1.0,8.14792760259e-35
89,"(7, 6, 3, 8)",-1.0,2.90942771861e-38
90,"(1, 8, 2, 3)",-1.0,3.42212959235e-34
91,"(9, 6, 4, 8)",-1.0,2.81709533341e-33
92,"(3, 6, 4, 8)",-1.0,9.05325440567e-36
93,"(9, 7, 2, 8)",-1.0,2.5353853761e-32
94,"(7, 6, 3, 1)",4.09138290893e-39,3.23269747242e-39
95,"(9, 6, 4, 3)",2.64103092872e-34,2.81709533341e-33
96,"(3, 7, 4, 6)",1.01040801438e-37,2.39504085398e-37
97,"(9, 8, 3, 1)",-1.0,1.43729356354e-33
