,element,pos_prob,pri_prob
0,"(5, 2, 8, 3)",-1.0,1.76263716027e-15
1,"(9, 2, 3, 7)",1.17791824097e-16,1.50956718595e-19
2,"(9, 1, 8, 2)",5.9450871809e-18,1.00211876318e-16
3,"(5, 7, 8, 2)",-1.0,8.99347820095e-16
4,"(5, 7, 6, 3)",-1.0,5.68525112697e-18
5,"(8, 2, 6, 3)",1.91398249766e-19,1.50410787136e-19
6,"(8, 9, 3, 7)",3.74266607418e-14,4.21199194208e-16
7,"(8, 1, 6, 3)",7.09801622584e-17,1.00204498625e-16
8,"(1, 9, 5, 6)",-1.0,2.38599945881e-17
9,"(5, 1, 6, 7)",-1.0,5.11271970394e-17
10,"(8, 7, 6, 2)",1.93054509062e-19,7.67438793295e-20
11,"(9, 2, 8, 3)",1.25829133855e-16,1.11433780016e-17
12,"(9, 7, 3, 6)",2.80451036923e-17,3.59421120636e-20
13,"(9, 2, 6, 7)",1.07192107293e-20,4.85174190102e-22
14,"(1, 9, 3, 2)",1.84348838115e-18,2.66066387623e-18
15,"(5, 9, 6, 2)",-1.0,3.58147649687e-20
16,"(9, 7, 5, 2)",-1.0,5.68566971134e-18
17,"(8, 9, 6, 7)",3.4058752928e-18,1.35373224739e-18
18,"(8, 2, 5, 7)",-1.0,8.99347820095e-16
19,"(5, 1, 3, 2)",-1.0,4.20858470256e-16
20,"(5, 1, 3, 7)",-1.0,1.59076761573e-14
21,"(1, 9, 8, 7)",1.41536031992e-13,3.78782462096e-15
22,"(5, 7, 3, 6)",-1.0,5.68525112697e-18
23,"(9, 7, 8, 3)",9.96196932097e-13,4.21199194208e-16
24,"(9, 1, 8, 7)",1.41204814903e-13,3.78782462096e-15
25,"(9, 1, 5, 6)",-1.0,2.38599945881e-17
26,"(8, 2, 3, 6)",1.91398038867e-19,1.50410787136e-19
27,"(5, 1, 8, 6)",-1.0,3.77412604139e-15
28,"(1, 2, 6, 3)",2.2391777216e-19,3.59130371303e-20
29,"(1, 2, 5, 3)",-1.0,4.20858470256e-16
30,"(8, 1, 5, 6)",-1.0,3.77412604139e-15
31,"(1, 9, 6, 3)",1.3167704491e-18,6.33492037275e-19
32,"(1, 2, 3, 7)",7.44577958696e-15,5.7012706249e-18
33,"(8, 1, 3, 2)",9.93727528625e-17,4.20858470256e-16
34,"(5, 9, 3, 6)",-1.0,2.65318791126e-18
35,"(1, 7, 8, 6)",5.73043263769e-15,5.11271970394e-17
36,"(9, 1, 5, 2)",-1.0,1.00211876318e-16
37,"(9, 2, 5, 7)",-1.0,5.68566971134e-18
38,"(5, 2, 8, 6)",-1.0,5.66510761917e-18
39,"(8, 9, 5, 7)",-1.0,1.58641465133e-14
40,"(8, 9, 5, 2)",-1.0,4.19706836339e-16
41,"(1, 7, 3, 6)",1.77276871453e-15,1.35744675436e-18
42,"(5, 7, 6, 2)",-1.0,7.67438793295e-20
43,"(8, 2, 6, 7)",5.79171569606e-19,7.67438793295e-20
44,"(1, 9, 5, 2)",-1.0,1.00211876318e-16
45,"(1, 9, 5, 7)",-1.0,3.78782462096e-15
46,"(5, 1, 6, 3)",-1.0,1.00204498625e-16
47,"(5, 2, 6, 3)",-1.0,1.50410787136e-19
48,"(9, 2, 8, 7)",3.8075926528e-16,5.68566971134e-18
49,"(9, 7, 3, 2)",3.92633961436e-17,1.50956718595e-19
50,"(1, 7, 5, 2)",-1.0,2.14734011245e-16
51,"(8, 7, 6, 3)",1.51531162446e-15,5.68525112697e-18
52,"(1, 9, 3, 6)",1.31676899817e-18,6.33492037275e-19
53,"(9, 7, 5, 6)",-1.0,1.35373224739e-18
54,"(5, 9, 8, 7)",-1.0,1.58641465133e-14
55,"(9, 7, 5, 3)",-1.0,4.21199194208e-16
56,"(5, 9, 8, 2)",-1.0,4.19706836339e-16
57,"(1, 7, 5, 6)",-1.0,5.11271970394e-17
58,"(8, 2, 5, 3)",-1.0,1.76263716027e-15
59,"(5, 9, 6, 7)",-1.0,1.35373224739e-18
60,"(1, 2, 8, 6)",7.23808066638e-19,1.35263716219e-18
61,"(1, 2, 8, 3)",7.95382874392e-15,4.20858470256e-16
62,"(5, 2, 3, 7)",-1.0,2.38780306788e-17
63,"(9, 7, 8, 2)",1.26917992676e-16,5.68566971134e-18
64,"(9, 1, 5, 7)",-1.0,3.78782462096e-15
65,"(8, 2, 3, 7)",6.36443086828e-15,2.38780306788e-17
66,"(8, 7, 3, 2)",2.12144749711e-15,2.38780306788e-17
67,"(1, 2, 5, 7)",-1.0,2.14734011245e-16
68,"(9, 1, 6, 3)",1.31368899437e-18,6.33492037275e-19
69,"(8, 7, 5, 3)",-1.0,6.66244429185e-14
70,"(5, 1, 8, 3)",-1.0,1.17427862898e-12
71,"(8, 7, 5, 6)",-1.0,2.14130649069e-16
72,"(1, 9, 6, 7)",3.98455058366e-18,3.23225729954e-19
73,"(1, 9, 6, 2)",1.67759864371e-22,8.55136129945e-21
74,"(1, 2, 3, 6)",2.23917525428e-19,3.59130371303e-20
75,"(5, 9, 3, 2)",-1.0,1.11433780016e-17
76,"(8, 1, 5, 3)",-1.0,1.17427862898e-12
77,"(5, 9, 3, 7)",-1.0,4.21199194208e-16
78,"(8, 1, 3, 7)",2.36025322209e-12,1.59076761573e-14
79,"(9, 2, 5, 6)",-1.0,3.58147649687e-20
80,"(9, 7, 6, 3)",2.80451345948e-17,3.59421120636e-20
81,"(1, 7, 8, 3)",6.29709475889e-11,1.59076761573e-14
82,"(9, 1, 3, 6)",1.31368754684e-18,6.33492037275e-19
83,"(5, 2, 3, 6)",-1.0,1.50410787136e-19
84,"(5, 2, 8, 7)",-1.0,8.99347820095e-16
85,"(8, 9, 5, 6)",-1.0,9.99302997972e-17
86,"(1, 7, 3, 2)",2.48189206477e-15,5.7012706249e-18
87,"(5, 7, 8, 3)",-1.0,6.66244429185e-14
88,"(8, 9, 3, 2)",1.57575902177e-18,1.11433780016e-17
89,"(5, 7, 8, 6)",-1.0,2.14130649069e-16
90,"(1, 9, 5, 3)",-1.0,7.42378008186e-15
91,"(5, 1, 6, 2)",-1.0,1.35263716219e-18
92,"(8, 1, 6, 2)",9.04305105085e-21,1.35263716219e-18
93,"(5, 2, 6, 7)",-1.0,7.67438793295e-20
94,"(8, 1, 6, 7)",2.14786143741e-16,5.11271970394e-17
95,"(9, 1, 6, 7)",3.97522609415e-18,3.23225729954e-19
96,"(9, 1, 6, 2)",1.67367279294e-22,8.55136129945e-21
97,"(1, 9, 3, 7)",4.37856380763e-14,1.00568201183e-16
98,"(5, 9, 8, 6)",-1.0,9.99302997972e-17
99,"(5, 9, 6, 3)",-1.0,2.65318791126e-18
100,"(1, 2, 8, 7)",2.40683051367e-14,2.14734011245e-16
101,"(8, 2, 5, 6)",-1.0,5.66510761917e-18
102,"(1, 9, 8, 2)",5.95903227528e-18,1.00211876318e-16
103,"(5, 1, 3, 6)",-1.0,1.00204498625e-16
104,"(9, 7, 8, 6)",9.06551295768e-17,1.35373224739e-18
105,"(9, 1, 3, 2)",1.8391743217e-18,2.66066387623e-18
106,"(9, 1, 5, 3)",-1.0,7.42378008186e-15
107,"(8, 7, 3, 6)",1.51530995476e-15,5.68525112697e-18
108,"(5, 7, 3, 2)",-1.0,2.38780306788e-17
109,"(1, 2, 5, 6)",-1.0,1.35263716219e-18
110,"(1, 7, 6, 3)",1.77277066792e-15,1.35744675436e-18
111,"(8, 7, 5, 2)",-1.0,8.99347820095e-16
112,"(1, 7, 5, 3)",-1.0,1.59076761573e-14
113,"(9, 1, 3, 7)",4.36831726377e-14,1.00568201183e-16
114,"(8, 1, 3, 6)",7.09800840464e-17,1.00204498625e-16
115,"(9, 7, 6, 2)",3.57302062717e-21,4.85174190102e-22
116,"(1, 7, 8, 2)",8.02265697414e-15,2.14734011245e-16
117,"(9, 2, 5, 3)",-1.0,1.11433780016e-17
