,element,pos_prob,pri_prob
0,"(9, 8, 3, 6)",-1.0,8.07447408715e-52
1,"(3, 2, 8, 1)",-1.0,1.92249383032e-52
2,"(9, 8, 4, 6)",-1.0,1.17251440689e-49
3,"(9, 2, 8, 6)",-1.0,2.51253087189e-49
4,"(9, 7, 3, 6)",2.86085391884e-53,5.08596251395e-54
5,"(7, 2, 4, 8)",-1.0,2.79170096884e-50
6,"(3, 7, 8, 1)",-1.0,6.86475881939e-56
7,"(3, 7, 4, 8)",-1.0,8.97163787485e-53
8,"(3, 7, 4, 1)",2.11915104758e-55,5.6510694601e-55
9,"(7, 8, 3, 1)",-1.0,6.86475881939e-56
10,"(3, 8, 4, 6)",-1.0,8.97163787485e-53
11,"(3, 2, 4, 8)",-1.0,2.51253087196e-49
12,"(9, 7, 3, 8)",-1.0,8.07447408715e-52
13,"(3, 7, 8, 6)",-1.0,6.86475881939e-56
14,"(7, 8, 4, 1)",-1.0,9.96848652762e-54
15,"(7, 2, 3, 6)",2.72462277548e-54,1.21094345573e-54
16,"(7, 8, 3, 6)",-1.0,6.86475881939e-56
17,"(7, 2, 3, 1)",4.54103795913e-55,1.21094345573e-54
18,"(7, 2, 3, 8)",-1.0,1.92249383032e-52
19,"(3, 8, 4, 1)",-1.0,8.97163787485e-53
20,"(9, 7, 4, 8)",-1.0,1.17251440689e-49
21,"(3, 2, 8, 6)",-1.0,1.92249383032e-52
22,"(9, 2, 8, 1)",-1.0,2.51253087189e-49
23,"(3, 7, 4, 6)",1.27149062855e-54,5.6510694601e-55
24,"(9, 2, 4, 8)",-1.0,3.28365755084e-46
25,"(7, 2, 8, 1)",-1.0,2.13610425591e-53
26,"(7, 8, 4, 6)",-1.0,9.96848652762e-54
27,"(9, 7, 8, 6)",-1.0,8.97163787461e-53
28,"(9, 7, 8, 1)",-1.0,8.97163787461e-53
29,"(9, 8, 3, 1)",-1.0,8.07447408715e-52
