,element,pos_prob,pri_prob
0,"(9, 8, 4, 0)",1.77104480771e-22,1.36257369546e-24
1,"(0, 4, 6, 1)",0.0,9.91899637347e-28
2,"(0, 8, 4, 5)",0.0,2.31157935412e-27
3,"(0, 2, 9, 8)",0.0,3.55994984316e-26
4,"(9, 8, 4, 5)",2.01945886219e-23,1.03579745831e-25
5,"(0, 5, 4, 8)",0.0,2.31157935412e-27
6,"(0, 4, 9, 5)",0.0,3.04082270755e-26
7,"(9, 8, 6, 0)",2.02065252653e-25,6.99615841656e-27
8,"(0, 2, 4, 6)",0.0,1.90828471256e-28
9,"(0, 5, 6, 8)",0.0,1.18688445314e-29
10,"(0, 2, 9, 6)",0.0,6.77383304956e-28
11,"(9, 4, 6, 8)",1.72184699553e-23,8.83149752109e-26
12,"(9, 8, 6, 5)",2.30407758987e-26,5.3183201246e-28
13,"(0, 2, 4, 5)",0.0,2.23812150802e-28
14,"(0, 8, 9, 1)",0.0,1.85041201407e-25
15,"(0, 2, 9, 5)",0.0,7.94465382453e-28
16,"(0, 2, 6, 5)",0.0,1.14916739387e-30
17,"(9, 2, 4, 1)",0.0,2.2616115317e-25
18,"(0, 4, 6, 5)",0.0,4.39844753873e-29
19,"(0, 5, 9, 8)",0.0,8.20540694088e-27
20,"(0, 5, 4, 6)",0.0,4.39844753873e-29
21,"(0, 4, 6, 8)",0.0,1.9709169174e-27
22,"(9, 5, 6, 8)",6.91223391416e-26,5.3183201246e-28
23,"(9, 5, 4, 8)",6.05837758973e-23,1.03579745831e-25
24,"(9, 2, 4, 8)",0.0,4.49385024511e-25
25,"(0, 4, 9, 1)",0.0,6.85739892154e-25
26,"(9, 8, 4, 6)",1.72184692429e-23,8.83149752109e-26
27,"(9, 2, 6, 8)",0.0,2.30737525023e-27
28,"(9, 8, 6, 1)",0.0,1.19934130314e-26
29,"(9, 5, 4, 1)",0.0,5.21283832003e-26
30,"(0, 5, 9, 6)",0.0,1.5613157255e-28
31,"(0, 4, 9, 8)",0.0,1.36257369546e-24
32,"(0, 8, 9, 5)",0.0,8.20540694088e-27
33,"(0, 5, 9, 1)",0.0,4.12951966523e-27
34,"(0, 8, 9, 6)",0.0,6.99615841656e-27
35,"(9, 5, 6, 1)",0.0,2.67654093195e-28
36,"(0, 5, 4, 1)",0.0,1.16334417895e-27
37,"(0, 2, 4, 8)",0.0,1.00288829286e-26
38,"(0, 8, 6, 1)",0.0,2.67655859999e-28
39,"(0, 8, 4, 6)",0.0,1.9709169174e-27
40,"(0, 8, 4, 1)",0.0,5.21287273036e-26
41,"(9, 5, 4, 0)",3.07907174584e-25,3.04082270755e-26
42,"(0, 2, 6, 8)",0.0,5.14934744034e-29
43,"(9, 2, 6, 0)",0.0,6.77383304956e-28
44,"(9, 5, 6, 0)",3.51303031719e-28,1.5613157255e-28
45,"(0, 2, 4, 1)",0.0,5.04721698417e-27
46,"(0, 5, 6, 1)",0.0,5.97321098747e-30
47,"(9, 4, 6, 1)",0.0,4.44461108993e-26
48,"(9, 2, 4, 0)",0.0,1.31927354716e-25
49,"(9, 8, 4, 1)",0.0,2.3358403487e-24
50,"(0, 8, 6, 5)",0.0,1.18688445314e-29
51,"(9, 2, 4, 6)",0.0,8.55084836899e-27
52,"(9, 2, 4, 5)",0.0,1.00288167277e-26
