,element,pos_prob,pri_prob
0,"(9, 7, 4, 1)",1.52295031657e-10,3.78872373285e-12
1,"(3, 4, 6, 1)",2.12106348855e-12,1.6562726701e-13
2,"(7, 2, 9, 5)",0.0,2.0227350781e-15
3,"(6, 7, 3, 4)",0.0,6.5522874861e-14
4,"(9, 5, 7, 4)",1.02681950982e-12,1.83035538317e-14
5,"(7, 4, 3, 2)",9.03003604094e-14,7.24053626272e-15
6,"(6, 4, 7, 2)",0.0,1.83035538317e-14
7,"(2, 9, 6, 3)",3.06429387664e-15,8.00202888039e-16
8,"(9, 2, 1, 3)",5.31354649343e-12,1.83035538317e-14
9,"(2, 3, 1, 6)",0.0,1.83035538317e-14
10,"(9, 5, 7, 2)",1.15827078728e-13,2.0227350781e-15
11,"(1, 7, 3, 5)",1.11838328986e-11,1.6562726701e-13
12,"(3, 9, 6, 2)",9.19288162993e-15,8.00202888039e-16
13,"(4, 7, 3, 2)",1.37504997761e-13,7.24053626272e-15
14,"(1, 2, 9, 7)",0.0,4.186937939e-13
15,"(9, 1, 4, 2)",6.68957171092e-11,4.62673166302e-14
16,"(7, 9, 1, 2)",1.78438252755e-10,4.186937939e-13
17,"(6, 3, 1, 2)",0.0,1.83035538317e-14
18,"(1, 3, 9, 6)",0.0,1.65637105279e-13
19,"(2, 3, 5, 1)",0.0,2.02261493465e-15
20,"(7, 9, 5, 1)",2.41042926419e-11,4.186937939e-13
21,"(3, 1, 9, 6)",0.0,1.65637105279e-13
22,"(9, 7, 3, 1)",1.20799015669e-11,1.49883576245e-12
23,"(2, 1, 6, 4)",2.22985723697e-11,4.62673166302e-14
24,"(2, 3, 5, 7)",0.0,8.00155358763e-16
25,"(4, 5, 7, 3)",1.93205577326e-13,7.24053626272e-15
26,"(2, 3, 9, 6)",0.0,8.00202888039e-16
27,"(1, 9, 3, 4)",4.70392059756e-11,1.6562726701e-13
28,"(3, 2, 6, 1)",7.17779274717e-13,1.83035538317e-14
29,"(2, 7, 4, 5)",3.05080111171e-14,2.02261493465e-15
