,element,pos_prob,pri_prob
0,"(7, 4, 5, 6)",8.82877397564e-30,2.07032253102e-30
1,"(9, 7, 4, 1)",3.20483295707e-27,3.8788083872e-27
2,"(7, 4, 5, 1)",1.07582910858e-27,4.33412725664e-28
3,"(9, 5, 7, 4)",1.04312466882e-30,8.32781422589e-31
4,"(9, 5, 7, 1)",1.60188556981e-27,4.26214495899e-28
5,"(9, 2, 1, 3)",5.41140957829e-32,3.38779810227e-31
6,"(2, 7, 1, 3)",9.40990823664e-29,1.72428679832e-28
7,"(1, 7, 3, 5)",3.56160928348e-28,3.87928203355e-27
8,"(7, 1, 4, 5)",1.07590376966e-27,4.33412725664e-28
9,"(9, 2, 3, 6)",1.48018545033e-34,1.61828075789e-33
10,"(2, 7, 1, 5)",1.74914865481e-30,2.11684810933e-30
11,"(3, 7, 1, 5)",3.20544835514e-27,3.87928203355e-27
12,"(2, 7, 1, 6)",4.41638023445e-29,4.70970108691e-29
13,"(7, 5, 1, 6)",4.51964740699e-27,1.05958352332e-27
14,"(9, 7, 3, 1)",9.5616798945e-27,3.47174662788e-26
15,"(3, 7, 5, 6)",2.63036340389e-29,1.85305241925e-29
16,"(7, 5, 1, 3)",9.62993789121e-27,3.87928203355e-27
17,"(3, 2, 4, 6)",2.98228536579e-34,1.64561149589e-33
18,"(7, 4, 5, 3)",1.88113225181e-29,7.57973753031e-30
19,"(2, 7, 4, 5)",3.41682372404e-33,4.13611408541e-33
20,"(7, 2, 4, 5)",3.42165345128e-33,4.13611408541e-33
21,"(2, 7, 4, 6)",8.62704991821e-32,9.20229510931e-32
22,"(7, 1, 3, 5)",3.20997929707e-27,3.87928203355e-27
23,"(9, 2, 4, 3)",1.05707611395e-34,6.61942601719e-34
24,"(9, 7, 5, 4)",3.47217418575e-31,8.32781422589e-31
25,"(3, 1, 5, 4)",1.23801413415e-30,7.75055521853e-30
26,"(9, 7, 5, 1)",5.33208147624e-28,4.26214495899e-28
27,"(3, 4, 1, 5)",3.71404248936e-30,7.75055521853e-30
28,"(2, 5, 7, 1)",5.25449876381e-30,2.11684810933e-30
29,"(9, 5, 4, 6)",5.07004692347e-33,4.06767293498e-33
30,"(2, 5, 1, 4)",6.75559412645e-34,4.2293259471e-33
31,"(2, 5, 3, 1)",6.04621349339e-33,3.7854791032e-32
32,"(1, 2, 7, 6)",1.47420761618e-29,4.70970108691e-29
33,"(1, 2, 7, 5)",5.83873700149e-31,2.11684810933e-30
34,"(2, 4, 7, 3)",5.52224847308e-31,3.36908769334e-31
