,element,pos_prob,pri_prob
0,"(4, 8, 2, 5)",1.91775542772e-85,6.67045366162e-85
1,"(4, 8, 6, 3)",6.53444852683e-87,9.34780354322e-88
2,"(4, 8, 6, 9)",4.66983646462e-84,7.67623319572e-85
3,"(4, 8, 6, 5)",1.82834585979e-85,1.38249214351e-85
4,"(7, 8, 4, 9)",6.82210071835e-85,5.15848825584e-85
5,"(5, 3, 2, 9)",2.70147309809e-86,5.92567542079e-87
6,"(7, 3, 6, 9)",1.14264749294e-84,5.44868437855e-86
7,"(7, 5, 4, 9)",5.82102088844e-85,4.401528082e-85
8,"(5, 8, 4, 3)",2.1516860497e-89,1.41591561437e-89
9,"(7, 5, 2, 9)",1.11782880252e-83,3.88810018267e-83
10,"(7, 8, 4, 5)",2.67100565469e-86,9.2904544511e-86
11,"(7, 5, 6, 3)",1.49124052398e-86,9.81309863019e-87
12,"(7, 3, 6, 5)",4.47372157194e-86,9.81309863019e-87
13,"(4, 3, 6, 9)",4.27222922224e-85,4.42869829641e-87
14,"(4, 3, 2, 9)",4.48114930528e-85,2.13682420593e-86
15,"(5, 8, 2, 9)",2.95289342527e-85,1.02709336531e-84
16,"(7, 8, 4, 3)",9.54608717601e-88,6.28179649655e-88
17,"(5, 8, 6, 9)",2.81522366746e-85,2.12871354817e-85
18,"(5, 8, 6, 3)",3.93931014199e-88,2.59226049297e-88
