,element,pos_prob,pri_prob
0,"(7, 4, 5, 6)",2.05524088391e-33,1.44293199122e-33
1,"(9, 7, 4, 1)",1.15354087324e-29,2.70337429354e-30
2,"(7, 4, 5, 1)",1.29077226593e-30,3.02071333279e-31
3,"(9, 5, 7, 4)",1.87762421427e-31,4.25637916211e-33
4,"(9, 5, 7, 1)",9.60965662425e-29,2.17839933712e-30
5,"(9, 2, 1, 3)",1.94763485353e-34,2.36115976536e-34
6,"(2, 7, 1, 3)",3.38674516964e-31,1.20175892696e-31
7,"(1, 7, 3, 5)",1.28186457716e-30,2.7037044061e-30
8,"(7, 1, 4, 5)",3.87231688954e-30,3.02071333279e-31
9,"(9, 2, 3, 6)",1.03371154433e-37,1.12787695702e-36
10,"(2, 7, 1, 5)",1.04923549169e-31,1.08192953607e-32
11,"(3, 7, 1, 5)",1.15368146642e-29,2.7037044061e-30
12,"(2, 7, 1, 6)",3.08350805673e-32,3.28247326953e-32
13,"(7, 5, 1, 6)",3.15560899497e-30,7.38487332416e-31
14,"(9, 7, 3, 1)",3.44160828505e-29,2.41966852977e-29
15,"(3, 7, 5, 6)",1.83695708623e-32,1.29150341412e-32
16,"(7, 5, 1, 3)",3.46593662944e-29,2.7037044061e-30
17,"(3, 2, 4, 6)",1.2496363898e-38,1.5639891657e-37
18,"(7, 4, 5, 3)",2.25735655881e-32,5.28277386912e-33
19,"(2, 7, 4, 5)",2.05009403882e-34,2.11398445351e-35
20,"(7, 2, 4, 5)",2.05299187489e-34,2.11398445351e-35
21,"(2, 7, 4, 6)",6.02484526673e-35,6.41363159938e-35
22,"(7, 1, 3, 5)",1.15531215222e-29,2.7037044061e-30
23,"(9, 2, 4, 3)",3.80547039693e-37,4.61347515694e-37
24,"(9, 7, 5, 4)",6.24991290324e-32,4.25637916211e-33
25,"(3, 1, 5, 4)",8.02038462853e-34,7.36612767969e-34
26,"(9, 7, 5, 1)",3.19869740042e-29,2.17839933712e-30
27,"(3, 4, 1, 5)",2.67346162029e-34,7.36612767969e-34
28,"(2, 5, 7, 1)",3.15215579718e-31,1.08192953607e-32
29,"(9, 5, 4, 6)",3.54075245867e-36,2.83500532877e-36
30,"(2, 5, 1, 4)",7.29427719098e-36,2.94767101209e-36
31,"(2, 5, 3, 1)",2.17625968257e-35,2.63832751576e-35
32,"(1, 2, 7, 6)",1.02928594445e-32,3.28247326953e-32
33,"(1, 2, 7, 5)",3.50238534858e-32,1.08192953607e-32
34,"(2, 4, 7, 3)",6.62669187565e-34,2.34811935875e-34
35,"(1, 4, 5, 3)",8.91151311656e-35,7.36612767969e-34
36,"(3, 4, 5, 6)",4.25683727364e-37,3.51864613072e-36
37,"(9, 1, 5, 6)",1.81215251088e-33,1.45094539131e-33
38,"(1, 4, 5, 6)",8.11360793807e-36,2.01197733307e-34
39,"(2, 1, 3, 5)",2.17625968321e-35,2.63832751576e-35
40,"(3, 5, 1, 6)",6.53593167401e-34,1.8008302613e-33
41,"(9, 2, 1, 6)",1.77325055817e-35,6.44925004594e-35
42,"(2, 4, 3, 6)",4.16545442069e-39,1.5639891657e-37
43,"(3, 2, 5, 6)",3.46516431645e-38,1.26027423208e-37
44,"(1, 2, 5, 3)",7.25417845974e-36,2.63832751576e-35
45,"(1, 4, 7, 5)",4.3025620539e-31,3.02071333279e-31
46,"(9, 4, 3, 6)",1.26987970273e-36,3.14899709106e-35
47,"(9, 1, 3, 4)",2.3926034737e-33,6.59228401321e-33
48,"(7, 2, 1, 3)",3.39153238043e-31,1.20175892696e-31
49,"(9, 2, 7, 4)",1.83731672036e-33,1.89190121636e-34
50,"(3, 2, 7, 5)",1.8375406616e-33,1.89213223888e-34
51,"(7, 2, 3, 4)",2.20889717175e-34,2.34811935875e-34
52,"(2, 7, 5, 1)",1.04923546682e-31,1.08192953607e-32
53,"(2, 1, 7, 3)",1.01745971308e-30,1.20175892696e-31
54,"(2, 5, 4, 1)",7.29427722944e-36,2.94767101209e-36
55,"(9, 2, 5, 4)",1.17895923294e-37,4.15345783939e-38
56,"(2, 1, 7, 6)",9.26359990353e-32,3.28247326953e-32
57,"(2, 5, 4, 6)",1.16143623288e-38,1.40804119238e-38
58,"(2, 7, 3, 1)",1.12891499993e-31,1.20175892696e-31
