,element,pos_prob,pri_prob
0,"(7, 4, 5, 6)",9.85890461432e-29,4.06266656587e-28
1,"(9, 7, 4, 1)",1.43346611956e-24,5.61349735322e-24
2,"(7, 4, 5, 1)",4.81199668713e-25,6.27244489931e-25
3,"(9, 5, 7, 4)",3.49450561592e-29,1.63419621414e-28
4,"(9, 5, 7, 1)",6.41630872162e-26,8.36375664387e-26
5,"(9, 2, 1, 3)",3.87850663894e-27,3.61588609547e-27
6,"(2, 7, 1, 3)",7.49371224661e-25,1.84037669024e-24
7,"(1, 7, 3, 5)",2.01439847647e-24,5.61418282471e-24
8,"(7, 1, 4, 5)",6.76038136232e-25,6.27244489931e-25
9,"(9, 2, 3, 6)",5.65616324624e-31,2.34201173257e-30
10,"(2, 7, 1, 5)",1.24724321609e-27,3.06354943908e-27
11,"(3, 7, 1, 5)",2.01439888774e-24,5.61418282471e-24
12,"(2, 7, 1, 6)",3.14913216319e-26,6.81598365959e-26
13,"(7, 5, 1, 6)",2.54316214263e-25,2.07925793661e-25
14,"(3, 2, 4, 1)",2.07042147014e-26,2.71175349328e-26
15,"(3, 7, 5, 6)",2.93766959101e-28,3.63630979989e-27
16,"(7, 5, 1, 3)",6.05173879842e-24,5.61418282471e-24
17,"(3, 2, 4, 6)",4.24191642529e-30,1.7564044689e-29
18,"(7, 4, 5, 3)",2.34603663543e-27,1.09695639271e-26
19,"(2, 7, 4, 5)",4.83510356742e-31,5.98587585499e-30
20,"(7, 2, 4, 5)",4.35774424291e-30,5.98587585499e-30
21,"(2, 7, 4, 6)",1.22080280415e-29,1.33177651699e-28
22,"(7, 1, 3, 5)",6.05173756285e-24,5.61418282471e-24
23,"(9, 2, 4, 3)",1.50355448275e-30,7.06508763893e-30
24,"(9, 7, 5, 4)",1.16319099282e-29,1.63419621414e-28
25,"(3, 1, 5, 4)",2.60634449597e-26,8.27237161154e-26
26,"(9, 7, 5, 1)",2.13575061323e-26,8.36375664387e-26
27,"(3, 4, 1, 5)",2.60634452253e-26,8.27237161154e-26
28,"(2, 5, 7, 1)",2.66710425503e-27,3.06354943908e-27
29,"(9, 5, 4, 6)",5.66161392359e-32,7.98213736568e-31
30,"(2, 5, 1, 4)",1.61375464771e-29,4.51407091676e-29
31,"(2, 5, 3, 1)",1.02825430492e-28,4.04034149637e-28
