,element,pos_prob,pri_prob
0,"(5, 1, 2, 6)",1.7076877235e-104,2.86528269592e-104
1,"(5, 1, 3, 4)",3.76108591167e-100,5.74688306131e-101
2,"(5, 9, 2, 3)",2.21034261431e-102,7.22569794311e-102
3,"(7, 1, 3, 6)",2.34906014059e-101,5.53160626866e-102
4,"(7, 9, 3, 6)",1.57750847383e-106,2.64916293525e-106
5,"(5, 1, 7, 6)",1.39717205196e-104,5.06602214111e-105
6,"(5, 1, 7, 3)",2.6929200825e-97,2.6676079268e-98
7,"(7, 4, 2, 3)",8.50011419388e-105,4.28235813145e-104
8,"(5, 9, 2, 4)",7.7324844797e-110,2.77574251473e-108
9,"(6, 1, 7, 3)",7.83020046864e-102,5.53160626866e-102
10,"(7, 1, 2, 6)",7.19154783964e-106,5.57879839519e-105
11,"(5, 1, 2, 3)",3.29141035908e-97,1.50876775096e-97
12,"(6, 9, 2, 3)",6.42701054772e-107,1.49833548011e-105
13,"(5, 9, 7, 4)",6.32645597822e-110,4.90770877779e-109
14,"(6, 9, 3, 4)",7.34412795369e-110,5.70714663362e-109
15,"(6, 4, 2, 3)",5.86894795996e-108,4.56077927887e-107
16,"(7, 6, 2, 3)",4.20213954046e-105,2.11703819738e-104
17,"(5, 6, 2, 3)",9.97829989549e-104,1.08731531127e-103
18,"(6, 9, 7, 3)",5.25836157945e-107,2.64916293525e-106
19,"(7, 9, 2, 6)",4.82947518498e-111,2.67176389894e-109
20,"(5, 9, 3, 4)",2.5257526591e-105,2.75226197597e-105
21,"(7, 1, 2, 4)",4.84903601123e-106,1.12848283516e-104
22,"(5, 1, 7, 4)",9.42069460554e-105,1.02475813317e-104
23,"(7, 1, 2, 3)",1.38610442246e-98,2.93761977475e-98
24,"(5, 6, 7, 4)",2.85599502166e-111,7.38506776696e-111
25,"(5, 4, 7, 6)",8.56798506498e-111,7.38506776696e-111
26,"(5, 1, 3, 6)",5.57802194089e-100,2.84104471958e-101
27,"(5, 4, 2, 3)",2.01841675546e-103,2.19942822497e-103
