,element,pos_prob,pri_prob
0,"(9, 7, 4, 1)",1.13592559e-06,1.01717110923e-08
1,"(3, 4, 6, 1)",1.61297764794e-08,4.44664965782e-10
2,"(7, 2, 9, 5)",1.51933625964e-09,5.4305033255e-12
3,"(6, 7, 3, 4)",1.14875855453e-08,4.44664965782e-10
4,"(9, 5, 7, 4)",4.04072380269e-08,4.91401523748e-11
5,"(7, 4, 3, 2)",1.7607397962e-11,1.9438905608e-11
6,"(6, 4, 7, 2)",1.34690793423e-08,4.91401523748e-11
7,"(2, 9, 6, 3)",1.40755685621e-08,5.4305033255e-12
8,"(9, 2, 1, 3)",4.04072380269e-08,4.91401523748e-11
9,"(2, 3, 1, 6)",1.34690793423e-08,4.91401523748e-11
10,"(9, 5, 7, 2)",4.55800877891e-09,5.4305033255e-12
11,"(1, 7, 3, 5)",4.13328602621e-10,4.44664965782e-10
12,"(3, 9, 6, 2)",4.22267056863e-08,5.4305033255e-12
13,"(4, 7, 3, 2)",5.08186675295e-12,1.9438905608e-11
14,"(1, 2, 9, 7)",7.02187374041e-06,1.12408098557e-09
15,"(9, 1, 4, 2)",4.04072380269e-08,4.91401523748e-11
16,"(7, 9, 1, 2)",7.02187374041e-06,1.12408098557e-09
17,"(6, 3, 1, 2)",4.04072380269e-08,4.91401523748e-11
18,"(1, 3, 9, 6)",6.50526600946e-05,1.12408098557e-09
19,"(2, 3, 5, 1)",1.13015613332e-12,2.1482033825e-12
20,"(7, 9, 5, 1)",9.48548290068e-07,1.12408098557e-09
21,"(3, 1, 9, 6)",6.50526600946e-05,1.12408098557e-09
22,"(9, 7, 3, 1)",2.69667766421e-07,1.01717110923e-08
23,"(2, 1, 6, 4)",1.34690793423e-08,4.91401523748e-11
24,"(2, 3, 5, 7)",8.36627271193e-12,2.1482033825e-12
25,"(4, 5, 7, 3)",1.58466581658e-10,1.9438905608e-11
26,"(2, 3, 9, 6)",1.40755685621e-08,5.4305033255e-12
27,"(1, 9, 3, 4)",8.50398194015e-08,4.44664965782e-10
28,"(3, 2, 6, 1)",5.45840297814e-09,4.91401523748e-11
29,"(2, 7, 4, 5)",3.76718711108e-13,2.1482033825e-12
30,"(6, 1, 3, 4)",8.50398194015e-08,4.44664965782e-10
31,"(4, 1, 9, 6)",4.6330338101e-05,1.12408098557e-09
32,"(6, 9, 3, 1)",2.08617455533e-06,1.12408098557e-09
33,"(1, 9, 3, 2)",9.59264385085e-09,4.91401523748e-11
34,"(3, 2, 6, 7)",4.04072380269e-08,4.91401523748e-11
35,"(2, 9, 3, 4)",1.84002284727e-11,2.1482033825e-12
36,"(6, 9, 3, 7)",1.54434460337e-05,1.12408098557e-09
37,"(4, 2, 6, 1)",3.88746063729e-09,4.91401523748e-11
38,"(1, 5, 6, 4)",4.04072380269e-08,4.91401523748e-11
39,"(6, 3, 1, 7)",6.22496658928e-05,1.01717110923e-08
