,element,pos_prob,pri_prob
0,"(4, 8, 2, 5)",5.70023543415e-81,3.27754872647e-81
1,"(4, 8, 6, 3)",7.6753839839e-86,9.30097312475e-85
2,"(7, 3, 6, 5)",5.37162195093e-84,2.16976381928e-83
3,"(4, 8, 6, 9)",5.48520473622e-83,7.63777697324e-82
4,"(4, 8, 6, 5)",2.1953048701e-83,3.0568137002e-82
5,"(7, 8, 4, 3)",1.31706660055e-85,1.38896135379e-84
6,"(7, 8, 4, 9)",9.41240199892e-83,1.14058786134e-81
7,"(5, 3, 2, 9)",6.83611011631e-83,1.31021980083e-83
8,"(7, 8, 2, 5)",1.79077774526e-79,8.96091173754e-80
9,"(7, 5, 6, 3)",1.79054065031e-84,2.16976381928e-83
10,"(5, 8, 4, 3)",2.58354120394e-87,3.13071598176e-86
11,"(7, 5, 2, 9)",3.32257557837e-79,1.91043045174e-79
12,"(5, 8, 6, 3)",4.72995122517e-86,5.73171965324e-85
13,"(4, 3, 2, 9)",1.10930890407e-82,2.1261191915e-83
14,"(7, 5, 4, 9)",6.98933160644e-83,9.73217200983e-82
15,"(7, 8, 4, 5)",3.76705937904e-83,4.56489448832e-82
16,"(4, 3, 6, 9)",4.27222922224e-85,1.98293017595e-84
17,"(5, 8, 2, 9)",8.77702521017e-81,5.046656078e-81
18,"(7, 3, 6, 9)",1.34215737266e-83,5.42138768063e-83
19,"(5, 8, 6, 9)",3.38025444939e-83,4.70677592521e-82
