,element,pos_prob,pri_prob
0,"(3, 4, 9, 6)",8.90677717089e-99,4.94029240412e-97
1,"(1, 3, 9, 2)",5.0840435983e-101,1.32493484389e-100
2,"(1, 9, 2, 6)",8.61134404638e-103,3.45257275848e-102
3,"(3, 9, 1, 2)",4.57563923847e-100,1.32493484389e-100
4,"(3, 9, 2, 4)",5.00457348893e-95,1.4491382403e-95
5,"(3, 4, 2, 6)",1.22654648771e-97,3.19645995908e-97
6,"(4, 3, 9, 2)",1.66819116298e-95,1.4491382403e-95
7,"(1, 4, 2, 6)",5.56437586994e-98,6.69282719738e-97
8,"(4, 3, 9, 6)",2.67203315127e-98,4.94029240412e-97
9,"(4, 3, 2, 6)",3.67963946312e-97,3.19645995908e-97
10,"(3, 4, 9, 2)",5.56063720992e-96,1.4491382403e-95
