,element,pos_prob,pri_prob
0,"(3, 4, 7, 9)",9.33184893724e-63,2.23701536882e-61
1,"(3, 4, 6, 1)",1.38169652651e-68,5.05473256865e-67
2,"(7, 6, 1, 9)",2.89328909124e-69,7.7063829795e-69
3,"(3, 4, 7, 5)",2.79203795337e-64,1.55999580887e-62
4,"(3, 8, 7, 5)",1.54858756918e-66,1.23741615605e-65
5,"(5, 8, 7, 9)",4.46505804032e-68,2.33788353441e-67
6,"(5, 6, 7, 1)",3.20613409902e-72,5.37409144216e-70
7,"(3, 8, 6, 5)",3.42829851007e-69,5.97889314656e-69
8,"(5, 4, 7, 9)",8.05031098058e-66,2.94734192492e-64
9,"(5, 8, 6, 1)",6.61107485395e-74,5.28265304199e-73
10,"(3, 4, 6, 5)",6.18107735468e-67,7.53751937431e-66
11,"(7, 6, 1, 5)",8.65656206734e-71,5.37409144216e-70
12,"(3, 8, 7, 9)",5.17585559475e-65,1.77443999719e-64
13,"(3, 8, 6, 1)",7.66349921124e-71,4.00950291622e-70
14,"(3, 4, 7, 1)",6.24122449972e-66,1.04614810662e-63
15,"(3, 6, 7, 9)",5.55692609517e-66,8.72206446547e-65
16,"(5, 4, 6, 1)",1.1919488618e-71,6.65977776751e-70
17,"(3, 4, 6, 9)",2.06590601942e-65,1.08087128102e-64
18,"(5, 4, 1, 9)",8.26212128254e-69,1.00829630489e-67
19,"(7, 4, 6, 1)",7.00956336442e-69,1.30548481708e-67
20,"(7, 8, 1, 5)",8.06293163525e-70,1.09331945909e-69
21,"(5, 8, 7, 1)",2.98627097602e-71,1.09331945909e-69
22,"(3, 6, 7, 5)",1.66260177015e-67,6.08238289305e-66
23,"(7, 4, 6, 5)",3.13575756663e-67,1.94671369216e-66
24,"(7, 4, 1, 9)",4.85875397097e-66,1.9765156783e-65
25,"(3, 4, 1, 9)",9.5773775567e-66,7.65291027585e-65
26,"(7, 8, 1, 9)",2.69487955637e-68,1.56780705378e-68
27,"(5, 6, 7, 9)",4.79379632729e-69,1.14916091455e-67
28,"(3, 8, 1, 5)",1.58933218159e-69,4.23324530896e-69
29,"(7, 8, 6, 5)",1.73922964829e-69,1.54416759339e-69
30,"(5, 6, 1, 9)",4.91992505078e-72,3.93132094402e-71
31,"(3, 8, 7, 1)",3.46165877332e-68,8.29823106826e-67
