,element,pos_prob,pri_prob
0,"(7, 4, 5, 1)",0.0,1.38372100348e-44
1,"(9, 5, 7, 4)",4.69179125287e-43,3.02170908528e-44
2,"(9, 5, 7, 1)",6.04860872433e-42,8.87824408588e-43
3,"(2, 7, 1, 3)",0.0,3.16033863257e-46
4,"(2, 7, 1, 5)",0.0,6.87593863337e-47
5,"(3, 7, 1, 5)",2.94308487195e-42,3.73712083475e-43
6,"(9, 7, 3, 1)",2.78003870669e-41,4.0806440066e-42
7,"(7, 5, 1, 3)",0.0,3.73712083475e-43
8,"(7, 4, 5, 3)",0.0,1.27192853338e-44
9,"(7, 1, 3, 5)",0.0,3.73712083475e-43
10,"(9, 7, 5, 4)",0.0,3.02170908528e-44
11,"(3, 1, 5, 4)",0.0,4.73532572954e-48
12,"(9, 7, 5, 1)",0.0,8.87824408588e-43
13,"(3, 4, 1, 5)",1.07921377262e-47,4.73532572954e-48
14,"(2, 5, 7, 1)",0.0,6.87593863337e-47
15,"(2, 5, 1, 4)",0.0,8.71253849288e-52
16,"(2, 4, 7, 3)",0.0,1.07562079463e-47
17,"(2, 7, 5, 1)",0.0,6.87593863337e-47
18,"(2, 1, 7, 3)",0.0,3.16033863257e-46
19,"(2, 7, 3, 1)",0.0,3.16033863257e-46
20,"(9, 4, 7, 1)",2.34598986645e-42,1.51091523912e-43
21,"(9, 5, 1, 4)",2.21796101279e-47,1.12496704046e-47
22,"(2, 7, 3, 4)",0.0,1.07562079463e-47
23,"(2, 4, 1, 5)",0.0,8.71253849288e-52
24,"(2, 7, 1, 4)",0.0,1.17015936528e-47
25,"(9, 5, 7, 3)",0.0,8.16096015801e-43
26,"(9, 1, 5, 4)",0.0,1.12496704046e-47
27,"(3, 7, 5, 4)",0.0,1.27192853338e-44
28,"(9, 7, 3, 4)",2.15642338282e-42,1.38884659503e-43
29,"(3, 7, 5, 1)",0.0,3.73712083475e-43
30,"(9, 7, 1, 3)",0.0,4.0806440066e-42
31,"(3, 1, 7, 5)",0.0,3.73712083475e-43
32,"(9, 7, 1, 4)",2.34595596283e-42,1.51091523912e-43
33,"(9, 7, 5, 3)",0.0,8.16096015801e-43
34,"(7, 1, 5, 4)",0.0,1.38372100348e-44
35,"(2, 5, 7, 3)",0.0,6.32042335094e-47
36,"(3, 4, 7, 5)",2.28292819809e-43,1.27192853338e-44
37,"(2, 4, 7, 5)",0.0,2.34022471531e-48
38,"(3, 5, 7, 4)",2.2829281981e-43,1.27192853338e-44
39,"(3, 5, 7, 1)",2.94312740526e-42,3.73712083475e-43
40,"(9, 4, 1, 5)",2.21796101278e-47,1.12496704046e-47
41,"(9, 1, 7, 3)",0.0,4.0806440066e-42
42,"(9, 1, 7, 4)",0.0,1.51091523912e-43
43,"(9, 1, 3, 5)",0.0,3.0382842746e-46
44,"(9, 5, 1, 3)",0.0,3.0382842746e-46
45,"(2, 7, 5, 3)",0.0,6.32042335094e-47
46,"(9, 4, 7, 3)",0.0,1.38884659503e-43
47,"(2, 7, 5, 4)",0.0,2.34022471531e-48
48,"(7, 4, 3, 5)",2.28292819809e-43,1.27192853338e-44
49,"(7, 4, 1, 5)",2.483579552e-43,1.38372100348e-44
50,"(7, 5, 3, 4)",2.2829281981e-43,1.27192853338e-44
51,"(7, 5, 3, 1)",2.94312740526e-42,3.73712083475e-43
52,"(7, 5, 1, 4)",2.48357955202e-43,1.38372100348e-44
53,"(9, 7, 1, 5)",6.04852131141e-42,8.87824408588e-43
54,"(9, 7, 3, 5)",5.55985406123e-42,8.16096015801e-43
55,"(9, 4, 5, 1)",0.0,1.12496704046e-47
56,"(2, 1, 7, 5)",0.0,6.87593863337e-47
57,"(2, 7, 3, 5)",0.0,6.32042335094e-47
58,"(7, 1, 5, 3)",0.0,3.73712083475e-43
59,"(2, 4, 5, 1)",0.0,8.71253849288e-52
60,"(3, 4, 5, 1)",0.0,4.73532572954e-48
61,"(9, 1, 5, 3)",0.0,3.0382842746e-46
62,"(3, 5, 1, 4)",1.07921377263e-47,4.73532572954e-48
63,"(2, 5, 7, 4)",0.0,2.34022471531e-48
64,"(9, 1, 7, 5)",0.0,8.87824408588e-43
65,"(2, 1, 5, 4)",0.0,8.71253849288e-52
66,"(2, 1, 7, 4)",0.0,1.17015936528e-47
67,"(9, 4, 7, 5)",4.69179125284e-43,3.02170908528e-44
68,"(9, 5, 3, 1)",2.62836027751e-46,3.0382842746e-46
69,"(2, 4, 7, 1)",0.0,1.17015936528e-47
