,element,pos_prob,pri_prob
0,"(7, 4, 5, 6)",1.05267657212e-35,1.38688430629e-36
1,"(9, 7, 4, 1)",1.87559516482e-34,4.39834656956e-34
2,"(7, 4, 5, 1)",3.9866502914e-34,1.19453349437e-34
3,"(9, 5, 7, 4)",1.68523348628e-35,1.68317444052e-36
4,"(9, 5, 7, 1)",5.20098451768e-34,3.54422074459e-34
5,"(9, 2, 1, 3)",1.63815541656e-38,3.84156902689e-38
6,"(2, 7, 1, 3)",8.33777760939e-36,1.95524247843e-35
7,"(1, 7, 3, 5)",3.56821904109e-33,1.06917311117e-33
8,"(7, 1, 4, 5)",1.19599511541e-33,1.19453349437e-34
9,"(9, 2, 3, 6)",1.441851861e-40,4.46016107544e-40
10,"(2, 7, 1, 5)",2.58309726636e-36,1.76028198347e-36
11,"(3, 7, 1, 5)",1.07046594878e-32,1.06917311117e-33
12,"(2, 7, 1, 6)",7.59124266694e-37,5.34053130535e-36
13,"(7, 5, 1, 6)",9.74634321462e-34,2.92032959291e-34
14,"(9, 7, 3, 1)",5.59586921311e-34,3.93676184715e-33
15,"(3, 7, 5, 6)",2.82656946761e-34,1.24133765656e-35
16,"(7, 5, 1, 3)",1.0704814191e-32,1.06917311117e-33
17,"(3, 2, 4, 6)",9.94685446377e-40,1.50323926721e-40
18,"(7, 4, 5, 3)",1.15619846948e-34,5.07757553187e-36
19,"(2, 7, 4, 5)",8.36980387279e-38,8.35969838281e-39
20,"(7, 2, 4, 5)",8.36992483254e-38,8.35969838281e-39
21,"(2, 7, 4, 6)",2.4597297632e-38,2.53625449422e-38
22,"(7, 1, 3, 5)",3.56827121911e-33,1.06917311117e-33
23,"(9, 2, 4, 3)",5.30798422819e-40,1.82438715406e-40
24,"(9, 7, 5, 4)",1.6852090923e-35,1.68317444052e-36
25,"(3, 1, 5, 4)",4.83639189252e-35,7.0800058071e-37
26,"(9, 7, 5, 1)",5.20090923272e-34,3.54422074459e-34
27,"(3, 4, 1, 5)",1.61213067754e-35,7.0800058071e-37
28,"(2, 5, 7, 1)",2.58313459715e-36,1.76028198347e-36
29,"(9, 5, 4, 6)",6.20461360959e-38,2.72488545728e-39
30,"(2, 5, 1, 4)",1.16704982379e-38,1.16564909226e-39
31,"(2, 5, 3, 1)",3.48191248194e-38,1.04331998423e-38
32,"(1, 2, 7, 6)",7.59135107659e-37,5.34053130535e-36
33,"(1, 2, 7, 5)",2.58313415527e-36,1.76028198347e-36
34,"(2, 4, 7, 3)",9.00554188334e-38,9.28557898022e-38
35,"(1, 4, 5, 3)",1.61213036409e-35,7.0800058071e-37
36,"(3, 4, 5, 6)",4.25683727364e-37,8.22007000099e-39
37,"(9, 1, 5, 6)",1.91487403078e-36,5.73772707794e-37
38,"(1, 4, 5, 6)",1.46778594703e-36,1.9338262682e-37
39,"(2, 1, 3, 5)",3.48191248194e-38,1.04331998423e-38
40,"(3, 5, 1, 6)",3.94124825956e-35,1.73088076423e-36
41,"(9, 2, 1, 6)",1.49148080889e-39,1.0492826274e-38
42,"(2, 4, 3, 6)",1.10520599646e-40,1.50323926721e-40
43,"(3, 2, 5, 6)",2.75820113996e-39,1.21132150699e-40
44,"(1, 2, 5, 3)",1.04457359353e-37,1.04331998423e-38
45,"(1, 4, 7, 5)",3.98664970283e-34,1.19453349437e-34
46,"(9, 4, 3, 6)",2.22526510341e-38,3.02668086418e-38
47,"(9, 1, 3, 4)",2.52822774587e-36,2.6069021422e-36
48,"(7, 2, 1, 3)",8.3378981063e-36,1.95524247843e-35
49,"(9, 2, 7, 4)",1.31261550581e-38,3.07809290219e-38
50,"(3, 2, 7, 5)",7.49154314852e-37,7.48238937671e-38
51,"(7, 2, 3, 4)",9.005541384e-38,9.28557898022e-38
52,"(2, 7, 5, 1)",2.58309720592e-36,1.76028198347e-36
53,"(2, 1, 7, 3)",8.33789810652e-36,1.95524247843e-35
54,"(2, 5, 4, 1)",1.16704983029e-38,1.16564909226e-39
55,"(9, 2, 5, 4)",1.64444769276e-40,1.64247446216e-41
56,"(2, 1, 7, 6)",7.59135237519e-37,5.34053130535e-36
57,"(2, 5, 4, 6)",3.08159965145e-40,1.35334876779e-41
58,"(2, 7, 3, 1)",2.77925906458e-36,1.95524247843e-35
59,"(9, 4, 7, 1)",6.25207423608e-35,4.39834656956e-34
60,"(9, 2, 1, 4)",1.83022874625e-39,4.29199240573e-39
61,"(9, 5, 1, 4)",2.34978389108e-36,2.34696357316e-37
62,"(2, 7, 3, 4)",9.00541123851e-38,9.28557898022e-38
63,"(9, 4, 3, 1)",8.42742586649e-37,2.6069021422e-36
64,"(2, 4, 1, 5)",3.89016610095e-39,1.16564909226e-39
65,"(3, 5, 7, 6)",2.82661038318e-34,1.24133765656e-35
66,"(2, 7, 1, 4)",9.31538003436e-37,2.18449435896e-36
67,"(9, 7, 4, 3)",5.43955476509e-35,1.86959486925e-35
68,"(9, 2, 3, 5)",4.90623704714e-40,1.47010488949e-40
69,"(9, 7, 4, 6)",4.95251638463e-36,5.10659421412e-36
70,"(9, 5, 7, 6)",1.37332200057e-35,4.11493202311e-36
71,"(1, 5, 7, 4)",1.19599490419e-33,1.19453349437e-34
72,"(9, 5, 7, 3)",1.50837668208e-34,1.50653360638e-35
73,"(1, 7, 3, 6)",1.04863324283e-33,3.24377146656e-33
