,element,pos_prob,pri_prob
0,"(5, 1, 2, 6)",1.93151703047e-120,9.161912787e-121
1,"(5, 1, 3, 4)",2.83820578205e-116,2.41317778867e-116
2,"(5, 9, 2, 3)",1.18951539833e-117,3.03414800647e-117
3,"(7, 9, 3, 6)",1.54460519925e-120,5.2585259719e-122
4,"(5, 1, 7, 6)",3.39229144912e-121,5.36363868651e-122
5,"(5, 1, 7, 3)",1.0922633134e-116,2.00502288847e-115
6,"(7, 4, 2, 3)",5.61746888181e-122,6.66091806864e-121
7,"(5, 9, 2, 4)",2.01437452375e-122,2.37990907407e-123
8,"(6, 1, 7, 3)",2.42270987642e-118,5.93571765735e-119
9,"(5, 1, 3, 6)",5.20522538814e-116,8.23011485971e-117
10,"(6, 9, 2, 3)",2.6384212198e-119,8.98236424163e-121
11,"(6, 9, 3, 4)",1.20407982775e-119,6.32898414751e-123
12,"(6, 4, 2, 3)",8.03108315056e-121,2.73413940017e-122
13,"(7, 6, 2, 3)",3.09070524332e-121,2.27169838184e-121
14,"(5, 6, 2, 3)",1.99212677792e-118,3.14980254932e-119
15,"(6, 9, 7, 3)",4.63381559774e-120,5.2585259719e-122
16,"(7, 9, 2, 6)",5.73160819222e-125,5.85388626574e-126
17,"(7, 1, 2, 4)",1.63396781776e-123,1.93747860289e-122
18,"(5, 1, 7, 4)",1.84968382488e-121,1.5726893203e-121
19,"(7, 1, 3, 6)",8.07569958805e-119,5.93571765735e-119
20,"(5, 6, 7, 4)",5.92490977092e-124,1.44637296074e-126
21,"(5, 4, 7, 6)",1.97496992364e-124,1.44637296074e-126
22,"(5, 4, 2, 3)",3.62076267472e-119,9.23563483654e-119
