,element,pos_prob,pri_prob
0,"(3, 4, 7, 9)",4.07806042083e-66,9.75327106532e-65
1,"(3, 4, 6, 1)",1.32290092964e-69,4.51786626339e-69
2,"(7, 6, 1, 9)",1.49453958593e-75,1.63899660365e-73
3,"(3, 4, 7, 5)",2.6732278277e-65,1.39430767903e-64
4,"(3, 8, 7, 5)",6.76739809714e-70,5.39507030607e-69
5,"(5, 8, 7, 9)",8.90603433317e-74,4.9722200192e-72
6,"(5, 6, 7, 1)",2.93907720711e-74,2.34307601529e-73
7,"(3, 8, 6, 5)",1.56476790698e-71,5.34387116873e-71
8,"(5, 4, 7, 9)",3.51802250616e-69,1.28502580343e-67
9,"(5, 8, 6, 1)",2.8890697741e-77,2.30320934674e-76
10,"(3, 4, 6, 5)",6.18107735468e-67,1.3810757198e-66
11,"(7, 6, 1, 5)",9.7969240237e-75,2.34307601529e-73
12,"(3, 8, 7, 9)",1.03237958419e-70,3.77388605851e-69
13,"(3, 8, 6, 1)",3.34898400398e-74,1.74812249054e-73
14,"(3, 4, 7, 1)",5.7213579049e-68,4.56115152383e-67
15,"(3, 6, 7, 9)",2.42840197292e-69,3.80277490117e-68
16,"(5, 4, 6, 1)",1.14122763364e-72,5.95243860854e-72
17,"(3, 4, 6, 9)",9.4293522823e-68,9.66071266729e-67
18,"(5, 4, 1, 9)",4.01176063477e-73,4.39611963012e-71
19,"(7, 4, 6, 1)",7.13966390672e-72,5.69184614021e-71
20,"(7, 8, 1, 5)",4.16493828563e-76,2.32527618329e-74
21,"(5, 8, 7, 1)",1.24948148569e-75,2.32527618329e-74
22,"(3, 6, 7, 5)",1.59185275865e-68,5.43636920457e-68
23,"(7, 4, 6, 5)",3.33591230492e-69,1.73995201424e-68
24,"(7, 4, 1, 9)",2.50980801395e-72,4.20366142252e-70
25,"(3, 4, 1, 9)",4.65039727116e-70,3.33662921584e-68
26,"(5, 6, 7, 9)",2.09491079413e-72,5.01028202733e-71
27,"(3, 8, 1, 5)",7.71717100684e-74,1.84567301413e-72
28,"(7, 8, 6, 5)",8.44501405779e-74,6.73249067419e-73
29,"(5, 6, 1, 9)",2.38892179983e-76,1.71403555587e-74
30,"(3, 8, 7, 1)",1.44838783277e-72,1.76487109107e-71
