,element,pos_prob,pri_prob
0,"(9, 7, 4, 1)",2.04125856459e-18,9.58487630909e-19
1,"(9, 5, 7, 4)",1.32391408869e-20,4.63051179933e-21
2,"(9, 2, 1, 3)",3.887368683e-22,6.17401573245e-22
3,"(1, 7, 3, 5)",9.67942563746e-17,2.14487795603e-17
4,"(9, 7, 3, 1)",2.75557123131e-17,8.57899093819e-18
5,"(2, 7, 4, 5)",1.04251081045e-21,5.11689828463e-22
6,"(1, 2, 7, 5)",3.26400859848e-20,3.53097962254e-20
7,"(3, 5, 7, 6)",6.08835971811e-18,3.1084218631e-19
8,"(1, 7, 3, 6)",1.31696995991e-15,6.43424320364e-17
9,"(1, 4, 5, 6)",2.21104989126e-20,1.17049048261e-20
10,"(2, 1, 3, 5)",9.70597806824e-22,1.5435976492e-21
11,"(3, 2, 7, 5)",1.97740380317e-20,4.579905113e-21
12,"(2, 7, 5, 1)",1.65604725226e-20,3.53097962254e-20
13,"(2, 1, 7, 6)",4.44096729846e-19,1.0592295741e-19
14,"(9, 5, 1, 4)",6.50747121657e-22,1.56065397681e-21
15,"(2, 7, 1, 4)",3.16896368845e-19,1.05916665954e-19
16,"(7, 4, 5, 3)",6.08836353043e-18,3.10823723362e-19
17,"(9, 1, 4, 3)",1.19821035244e-19,4.1901098619e-20
18,"(7, 4, 1, 6)",1.36717097912e-16,7.18865723182e-18
19,"(1, 2, 4, 3)",1.32405629469e-20,4.630236763e-21
20,"(1, 7, 5, 4)",7.17126746551e-18,2.3963645672e-18
21,"(3, 7, 1, 6)",1.31881652481e-15,6.43424320364e-17
22,"(3, 7, 5, 1)",6.90036706852e-17,2.14487795603e-17
23,"(9, 7, 1, 3)",3.87673409333e-17,8.57899093819e-18
24,"(7, 1, 3, 6)",1.84785773941e-15,6.43424320364e-17
25,"(9, 2, 4, 5)",9.46012559947e-26,3.33242602823e-25
26,"(9, 7, 5, 6)",9.42398936449e-21,4.63078685201e-21
27,"(9, 5, 4, 3)",3.9423604272e-22,2.02426745326e-22
28,"(2, 4, 7, 5)",1.46096950665e-21,5.11689828463e-22
29,"(7, 5, 4, 6)",4.50379039565e-19,3.4728838495e-20
30,"(2, 1, 5, 3)",9.72092901999e-22,1.5435976492e-21
31,"(1, 5, 3, 4)",2.99210339279e-19,1.04759106763e-19
32,"(1, 7, 4, 6)",9.75578558608e-17,7.18865723182e-18
33,"(1, 5, 7, 3)",1.36022489315e-16,2.14487795603e-17
34,"(2, 7, 4, 1)",2.25564838896e-19,1.05916665954e-19
