,element,pos_prob,pri_prob
0,"(3, 8, 6, 9)",6.58733036907e-43,1.55876559965e-42
1,"(4, 2, 6, 3)",1.57842743321e-35,1.36677250924e-36
2,"(4, 2, 6, 9)",2.42463507907e-43,7.57065940283e-43
3,"(9, 2, 4, 3)",1.94819045699e-37,1.68695316849e-38
4,"(3, 8, 5, 9)",3.62296418584e-40,8.9999383155e-42
5,"(3, 8, 5, 4)",1.39110066219e-36,1.03670524638e-37
6,"(4, 2, 5, 9)",1.33352444208e-40,4.371116969e-42
7,"(9, 2, 1, 3)",3.2482475235e-38,2.03496033834e-40
8,"(3, 8, 1, 9)",4.68458330476e-41,2.67335288928e-42
9,"(3, 8, 4, 9)",2.80965672206e-40,2.21617151061e-40
10,"(4, 8, 5, 3)",1.25189940705e-35,1.03670524638e-37
11,"(9, 3, 1, 4)",3.02385415718e-39,1.72562394168e-40
12,"(4, 2, 1, 3)",1.12249946293e-33,2.34407613138e-36
13,"(4, 2, 1, 9)",1.72428045584e-41,1.29840202997e-42
14,"(9, 8, 6, 3)",6.58685057987e-43,1.55876559965e-42
15,"(3, 2, 6, 4)",1.75393600732e-36,1.36677250924e-36
16,"(3, 2, 6, 9)",4.56792776502e-40,1.18653477615e-40
17,"(4, 2, 5, 3)",8.68118910103e-33,7.89141630866e-36
18,"(4, 8, 5, 9)",1.92305275107e-43,5.742391121e-44
19,"(4, 3, 6, 9)",3.82685343024e-40,1.00616841458e-40
20,"(3, 8, 1, 4)",1.79872794846e-37,3.07944217902e-38
21,"(9, 8, 5, 4)",2.13672527897e-44,5.742391121e-44
22,"(3, 2, 5, 9)",2.51231345158e-37,6.85076691258e-40
23,"(9, 8, 5, 3)",3.6227003067e-40,8.9999383155e-42
24,"(3, 2, 5, 4)",9.64646826978e-34,7.89141630866e-36
25,"(3, 2, 1, 9)",3.24848412733e-38,2.03496033834e-40
26,"(9, 8, 1, 3)",4.68424210243e-41,2.67335288928e-42
27,"(9, 2, 6, 3)",4.56759505932e-40,1.18653477615e-40
28,"(4, 8, 1, 3)",1.61873724406e-36,3.07944217902e-38
29,"(9, 2, 1, 4)",1.91586717316e-42,1.29840202997e-42
30,"(4, 3, 1, 9)",2.72146874146e-38,1.72562394168e-40
31,"(9, 3, 5, 4)",2.33858907014e-38,5.80937484652e-40
32,"(3, 2, 4, 9)",1.94833236407e-37,1.68695316849e-38
33,"(9, 8, 4, 3)",2.8094520803e-40,2.21617151061e-40
34,"(4, 3, 5, 9)",2.10473016312e-37,5.80937484652e-40
35,"(9, 2, 6, 4)",2.69403897675e-44,7.57065940283e-43
36,"(9, 2, 5, 4)",1.48169382454e-41,4.371116969e-42
37,"(9, 3, 6, 4)",4.25205936693e-41,1.00616841458e-40
38,"(4, 8, 6, 3)",2.27622315874e-38,1.79554616752e-38
39,"(3, 8, 6, 4)",2.52932106652e-39,1.79554616752e-38
40,"(9, 2, 5, 3)",2.51213046685e-37,6.85076691258e-40
41,"(3, 2, 1, 4)",1.24731247367e-34,2.34407613138e-36
