,element,pos_prob,pri_prob
0,"(4, 8, 2, 5)",1.12040675585e-89,3.04488075191e-88
1,"(4, 8, 6, 3)",1.36051637385e-93,2.14692738906e-92
2,"(7, 5, 6, 3)",5.31447086237e-89,8.90283282736e-89
3,"(7, 5, 2, 9)",3.98370920355e-86,3.52743891066e-85
4,"(5, 3, 2, 9)",9.62748787629e-89,5.37600809373e-89
5,"(7, 8, 4, 9)",4.26122251629e-91,1.18475957174e-89
6,"(4, 8, 6, 5)",3.80673972576e-92,3.1751953647e-90
7,"(7, 3, 6, 9)",1.45123230607e-89,2.48717628951e-89
8,"(7, 5, 4, 9)",2.21791592415e-89,2.00917790839e-88
9,"(5, 8, 4, 3)",3.77122684943e-93,6.46326984525e-93
10,"(7, 8, 4, 5)",4.68143028643e-90,4.24083988431e-89
11,"(5, 8, 6, 3)",2.30145597957e-92,1.1832964412e-91
12,"(7, 3, 6, 5)",1.59434125871e-88,8.90283282736e-89
13,"(4, 3, 6, 9)",1.93371090414e-92,1.01714735729e-91
14,"(4, 3, 2, 9)",5.69133409936e-90,9.75402157767e-90
15,"(5, 8, 2, 9)",1.72516354023e-89,4.68840198448e-88
16,"(7, 8, 4, 3)",1.67312793008e-91,2.86746932218e-91
17,"(5, 8, 6, 9)",5.86148606098e-92,4.88905591447e-90
