,element,pos_prob,pri_prob
0,"(3, 4, 7, 9)",9.03890400697e-85,6.27756849715e-84
1,"(3, 4, 6, 1)",3.33642819348e-86,4.12313051408e-87
2,"(3, 4, 7, 5)",9.57135370264e-85,6.64735773634e-84
3,"(3, 8, 7, 5)",2.14171716657e-89,2.80484938795e-89
4,"(5, 8, 7, 9)",3.95283046509e-93,1.19261402683e-92
5,"(5, 6, 7, 1)",4.25177253635e-95,1.21048557615e-95
6,"(7, 4, 6, 5)",2.68720768029e-90,1.86628049884e-89
7,"(5, 8, 6, 1)",1.45906351009e-94,7.83313362136e-96
8,"(3, 4, 6, 5)",2.92967871545e-84,8.83184391409e-84
9,"(7, 6, 1, 5)",1.41725751212e-95,1.21048557615e-95
10,"(3, 8, 7, 9)",2.0225744947e-89,2.64881699698e-89
11,"(3, 4, 7, 1)",1.09002172063e-86,3.10330705425e-87
12,"(5, 4, 6, 1)",6.52056823732e-90,1.85641487922e-90
13,"(3, 4, 6, 9)",2.76670213044e-84,8.34053278399e-84
14,"(5, 4, 1, 9)",1.42883603088e-88,2.81149646109e-88
15,"(3, 8, 6, 1)",7.46570000338e-91,1.73975293004e-92
16,"(7, 8, 1, 5)",1.58893565769e-95,5.89567047201e-96
17,"(5, 8, 7, 1)",4.76680697307e-95,5.89567047201e-96
18,"(3, 6, 7, 5)",1.91031318887e-89,5.75885260802e-89
19,"(3, 8, 6, 5)",6.55554417104e-89,3.72659227613e-89
20,"(7, 4, 1, 9)",6.70594470049e-91,1.31951738242e-90
21,"(3, 4, 1, 9)",7.31103278697e-85,6.24438371975e-85
22,"(5, 6, 7, 9)",3.52574293594e-93,2.44864784123e-92
23,"(3, 8, 1, 5)",1.73230785648e-89,2.79002226139e-90
24,"(5, 6, 1, 9)",2.85176412796e-93,2.43570368402e-93
