,element,pos_prob,pri_prob
0,"(5, 1, 2, 6)",4.07504015659e-113,4.19290120581e-114
1,"(5, 1, 3, 4)",1.29168357984e-109,1.10437812443e-109
2,"(5, 9, 2, 3)",5.41355217338e-111,1.38856187902e-110
3,"(7, 1, 3, 6)",5.0911493562e-111,8.09465628887e-112
4,"(7, 9, 3, 6)",6.57238958419e-116,5.61933541257e-116
5,"(5, 1, 7, 6)",2.14374142409e-115,1.18613526683e-115
6,"(5, 1, 7, 3)",2.20605010983e-108,5.65846044818e-108
7,"(7, 4, 2, 3)",3.54141121389e-114,9.08362652109e-114
8,"(5, 9, 2, 4)",2.86842629272e-118,8.53462798425e-118
9,"(6, 1, 7, 3)",5.0911493562e-111,8.09465628887e-112
10,"(5, 1, 2, 3)",4.19348279788e-106,2.000224283e-106
11,"(6, 9, 2, 3)",1.24934617484e-113,1.98639386975e-114
12,"(6, 9, 3, 4)",3.84825696769e-117,1.09674197785e-117
13,"(6, 4, 2, 3)",3.80288141207e-115,6.04637887916e-116
14,"(7, 6, 2, 3)",1.94846797335e-113,3.09796028964e-114
15,"(5, 6, 2, 3)",9.06628217119e-112,1.44149057235e-112
16,"(6, 9, 7, 3)",6.57238958419e-116,5.61933541257e-116
17,"(7, 9, 2, 6)",1.13058545463e-119,6.25554586399e-120
18,"(7, 1, 2, 4)",4.77529575026e-115,2.64217812618e-115
19,"(5, 1, 7, 4)",1.16889833799e-115,3.47790441452e-115
20,"(7, 1, 2, 3)",9.01236777565e-108,4.29875541191e-108
21,"(5, 6, 7, 4)",2.52715050293e-121,2.50640214083e-121
22,"(5, 4, 7, 6)",8.42383500975e-122,2.50640214083e-121
23,"(5, 1, 3, 6)",2.36892765344e-109,3.76646878458e-110
24,"(5, 4, 2, 3)",1.64782966867e-112,4.22663971409e-112
