,element,pos_prob,pri_prob
0,"(5, 1, 2, 6)",3.1624458969e-110,7.35318357145e-109
1,"(5, 1, 3, 4)",1.79792673928e-102,5.32411580493e-103
2,"(5, 9, 2, 3)",7.53525891241e-104,6.69414223504e-104
3,"(7, 1, 3, 6)",2.82025392039e-107,1.41957777487e-106
4,"(7, 9, 3, 6)",3.96193219841e-110,1.29172540854e-109
5,"(5, 1, 7, 6)",1.67742829947e-110,1.30009478065e-109
6,"(5, 1, 7, 3)",2.84511754045e-101,1.30071914159e-101
7,"(7, 4, 2, 3)",6.40444282998e-108,2.08806741679e-107
8,"(5, 9, 2, 4)",2.63607425444e-111,2.57154607731e-110
9,"(6, 1, 7, 3)",8.46076176116e-107,1.41957777487e-106
10,"(5, 1, 2, 3)",5.3638836872e-101,7.35671488369e-101
11,"(6, 9, 2, 3)",2.24082237588e-109,7.30584738457e-109
12,"(5, 9, 7, 4)",1.39822962924e-111,4.54667505691e-111
13,"(6, 9, 3, 4)",7.51103995264e-111,5.28730257236e-111
14,"(6, 4, 2, 3)",2.04624993439e-110,2.22382489158e-110
15,"(7, 6, 2, 3)",1.07935832483e-109,5.43296147193e-109
16,"(5, 6, 2, 3)",1.15966811802e-106,5.30172303097e-107
17,"(6, 9, 7, 3)",1.18857965952e-109,1.29172540854e-109
18,"(7, 9, 2, 6)",4.13498425052e-116,6.85655570267e-114
19,"(5, 9, 3, 4)",2.5257526591e-105,4.84460646328e-106
20,"(7, 1, 2, 4)",1.7465086463e-111,2.8960288826e-109
21,"(5, 1, 7, 4)",9.95312992747e-109,4.99669575101e-108
22,"(7, 1, 2, 3)",4.9924219018e-104,7.53882243367e-103
23,"(5, 6, 7, 4)",2.15186013055e-114,3.60094109405e-114
24,"(5, 4, 7, 6)",2.15186013055e-114,3.60094109405e-114
25,"(5, 1, 3, 6)",3.03009527137e-104,1.38528650022e-104
26,"(5, 4, 2, 3)",6.8809662118e-105,2.03762812805e-105
