,element,pos_prob,pri_prob
0,"(3, 8, 6, 9)",2.83008213756e-37,1.57067333848e-38
1,"(4, 2, 6, 3)",2.26878498594e-32,1.91058530275e-33
2,"(3, 2, 8, 4)",0.0,4.20822663004e-33
3,"(4, 2, 6, 9)",3.47228011567e-38,7.62849326506e-39
4,"(4, 3, 1, 2)",0.0,4.54576571601e-34
5,"(9, 3, 8, 2)",0.0,3.65328334359e-37
6,"(4, 2, 5, 9)",2.90820071375e-37,6.11030129822e-39
7,"(4, 3, 5, 2)",0.0,1.53034832045e-33
8,"(6, 8, 5, 2)",0.0,7.6694808487e-39
9,"(6, 8, 5, 4)",0.0,4.68803707037e-38
10,"(3, 8, 5, 9)",2.37032918378e-36,1.25808426457e-38
11,"(3, 8, 5, 4)",5.99858188058e-33,1.44919055192e-34
12,"(3, 8, 5, 2)",0.0,2.37083005472e-35
13,"(9, 3, 6, 2)",0.0,1.65863440272e-37
14,"(9, 2, 1, 3)",9.70889984079e-36,3.9463107941e-38
15,"(3, 8, 1, 9)",3.06489491795e-37,3.73702917259e-39
16,"(3, 4, 1, 9)",0.0,2.41221689693e-37
17,"(4, 2, 8, 3)",0.0,4.20822663004e-33
18,"(3, 4, 6, 9)",0.0,1.01385474709e-36
19,"(3, 8, 1, 2)",0.0,7.04234313014e-36
20,"(4, 2, 1, 3)",2.45702677002e-32,4.54576571601e-34
21,"(3, 4, 5, 9)",0.0,8.12081463807e-37
22,"(9, 4, 1, 2)",0.0,1.81501150978e-39
23,"(6, 2, 5, 4)",0.0,4.95057716691e-37
24,"(6, 3, 8, 9)",0.0,1.57067333848e-38
25,"(6, 3, 5, 9)",0.0,5.71185327413e-39
26,"(6, 4, 1, 2)",0.0,1.47052560905e-37
27,"(6, 3, 5, 4)",0.0,6.57949871238e-35
28,"(4, 3, 6, 2)",0.0,1.91058530275e-33
29,"(6, 8, 4, 3)",0.0,1.80926272299e-34
30,"(3, 8, 4, 9)",4.02366385097e-35,2.2331013117e-36
31,"(6, 4, 1, 9)",0.0,7.80336458832e-41
32,"(6, 4, 5, 2)",0.0,4.95057716691e-37
33,"(9, 3, 8, 4)",0.0,2.2331013117e-36
34,"(3, 4, 6, 2)",0.0,1.91058530275e-33
35,"(6, 3, 1, 2)",0.0,3.19730814526e-36
36,"(4, 8, 1, 2)",0.0,3.23895772633e-37
37,"(6, 8, 1, 2)",0.0,2.27815214587e-39
38,"(4, 8, 5, 3)",1.79944324236e-32,1.44919055192e-34
39,"(9, 3, 5, 2)",0.0,1.32853967252e-37
40,"(6, 2, 1, 4)",0.0,1.47052560905e-37
