,element,pos_prob,pri_prob
64,"(4, 2, 6, 9)",6.34814124269e-33,1.16870240202e-31
65,"(4, 2, 8, 1)",8.75584732023e-30,1.08547171452e-28
66,"(4, 2, 8, 3)",1.19310808639e-26,6.44709826684e-26
67,"(4, 2, 8, 9)",1.51405988862e-31,5.63098909172e-30
68,"(4, 3, 1, 2)",5.33325205605e-28,2.88174445738e-27
69,"(4, 3, 1, 9)",1.70150114045e-32,6.32773118335e-31
70,"(4, 3, 2, 1)",1.59994466967e-27,2.88174445738e-27
71,"(4, 3, 2, 9)",2.76662207525e-29,1.49493269954e-28
72,"(4, 3, 5, 1)",9.17779913001e-31,1.87722801427e-30
73,"(4, 3, 5, 2)",4.97442958067e-28,4.43496959923e-28
74,"(4, 3, 5, 9)",1.58702373629e-32,9.73830117323e-32
75,"(4, 3, 6, 1)",2.76905429274e-30,5.66382622261e-30
76,"(4, 3, 6, 2)",1.50084626926e-27,1.33808450128e-27
77,"(4, 3, 6, 9)",4.78824479313e-32,2.93816441739e-31
78,"(4, 3, 8, 1)",6.60431750612e-29,2.72891915186e-28
79,"(4, 3, 8, 2)",3.57958502874e-26,6.44709826684e-26
80,"(4, 3, 8, 9)",1.14201765541e-30,1.41565310001e-29
81,"(4, 8, 1, 2)",2.91861581416e-30,1.08547171452e-28
82,"(4, 8, 1, 3)",7.33759608852e-30,2.72891915186e-28
83,"(4, 8, 2, 1)",8.75567808461e-30,1.08547171452e-28
84,"(4, 8, 2, 3)",1.19308502564e-26,6.44709826684e-26
85,"(4, 8, 2, 9)",1.51403062442e-31,5.63098909172e-30
86,"(4, 8, 5, 1)",5.02253960595e-33,7.07098752624e-32
87,"(4, 8, 5, 2)",2.72225064332e-30,1.67052773968e-29
88,"(4, 8, 5, 3)",6.84392086669e-30,4.19977331656e-29
89,"(4, 8, 5, 9)",8.68496843111e-35,3.66814290002e-33
90,"(4, 8, 6, 1)",1.51536165254e-32,2.13340330884e-31
91,"(4, 8, 6, 2)",8.21336327262e-30,5.04018624572e-29
92,"(4, 8, 6, 3)",2.06489466446e-29,1.26712290987e-28
93,"(4, 8, 6, 9)",2.62036124084e-34,1.10672351933e-32
94,"(4, 9, 1, 2)",2.03022880426e-32,2.51695738657e-31
95,"(4, 9, 1, 3)",5.10413150669e-32,6.32773118335e-31
96,"(4, 9, 2, 1)",6.09056860516e-32,2.51695738657e-31
97,"(4, 9, 2, 3)",8.29926149662e-29,1.49493269954e-28
98,"(4, 9, 5, 2)",1.89363452417e-32,3.87356674302e-32
99,"(4, 9, 5, 3)",4.76072431673e-32,9.73830117323e-32
100,"(4, 9, 6, 1)",1.05410614886e-34,4.94686793297e-34
101,"(4, 9, 6, 2)",5.71332705561e-32,1.16870240202e-31
102,"(4, 9, 6, 3)",1.43636877633e-31,2.93816441739e-31
103,"(4, 9, 8, 2)",1.36265388478e-30,5.63098909172e-30
104,"(4, 9, 8, 3)",3.42580334364e-30,1.41565310001e-29
105,"(6, 2, 1, 3)",7.57700233541e-30,2.02690274901e-29
106,"(6, 2, 1, 4)",3.67174179191e-31,2.25287845425e-30
107,"(6, 2, 1, 9)",9.61525233374e-35,1.77032624559e-33
108,"(6, 2, 4, 1)",1.10152253757e-30,2.25287845425e-30
109,"(6, 2, 4, 3)",1.50098031504e-27,1.33808450128e-27
110,"(6, 2, 4, 9)",1.90475122459e-32,1.16870240202e-31
111,"(6, 2, 5, 1)",5.18641171643e-33,5.25197092973e-33
112,"(6, 2, 5, 4)",3.42470612495e-31,3.46715248459e-31
113,"(6, 2, 8, 1)",3.73212675584e-31,7.63476996199e-31
114,"(6, 2, 8, 3)",5.08555077419e-28,4.53462872696e-28
115,"(6, 2, 8, 4)",2.46440854653e-29,5.04018624572e-29
116,"(6, 2, 8, 9)",6.45358834342e-33,3.96061046996e-32
117,"(6, 3, 1, 2)",2.27326630605e-29,2.02690274901e-29
118,"(6, 3, 1, 4)",2.76950336243e-30,5.66382622261e-30
119,"(6, 3, 1, 9)",7.25254529814e-34,4.45067073788e-33
120,"(6, 3, 2, 1)",6.81966700784e-29,2.02690274901e-29
121,"(6, 3, 2, 4)",4.50318190086e-27,1.33808450128e-27
122,"(6, 3, 2, 9)",1.17925586099e-30,1.05147532791e-30
123,"(6, 3, 4, 1)",8.30851008728e-30,5.66382622261e-30
124,"(6, 3, 4, 2)",4.50326900426e-27,1.33808450128e-27
125,"(6, 3, 4, 9)",1.43670639714e-31,2.93816441739e-31
126,"(6, 3, 5, 1)",3.91198115272e-32,1.3203664235e-32
127,"(6, 3, 5, 4)",2.58317051304e-30,8.71655952986e-31
128,"(6, 3, 5, 9)",6.76459231386e-34,6.84952802396e-34
129,"(6, 3, 8, 1)",2.8150502364e-30,1.91941159688e-30
130,"(6, 3, 8, 2)",1.52577638371e-27,4.53462872696e-28
131,"(6, 3, 8, 4)",1.85884197278e-28,1.26712290987e-28
132,"(6, 3, 8, 9)",4.86778091429e-32,9.9571325719e-32
133,"(6, 4, 1, 2)",1.10143716137e-30,2.25287845425e-30
134,"(6, 4, 1, 3)",2.76908696507e-30,5.66382622261e-30
135,"(6, 4, 1, 9)",3.51398465047e-35,4.94686793297e-34
136,"(6, 4, 2, 1)",3.30424757127e-30,2.25287845425e-30
137,"(6, 4, 2, 3)",4.50250484336e-27,1.33808450128e-27
138,"(6, 4, 2, 9)",5.71370025854e-32,1.16870240202e-31
139,"(6, 4, 5, 1)",1.89542307679e-33,1.46757167737e-33
140,"(6, 4, 5, 2)",1.02733220541e-30,3.46715248459e-31
141,"(6, 4, 5, 3)",2.582782131e-30,8.71655952986e-31
142,"(6, 4, 5, 9)",3.27756292176e-35,7.61316945989e-35
143,"(6, 4, 8, 1)",1.36394092203e-31,2.13340330884e-31
144,"(6, 4, 8, 2)",7.39265260954e-29,5.04018624572e-29
145,"(6, 4, 8, 3)",1.85856249419e-28,1.26712290987e-28
146,"(6, 4, 8, 9)",2.35852472635e-33,1.10672351933e-32
147,"(6, 8, 1, 2)",1.24404226931e-31,7.63476996199e-31
148,"(6, 8, 1, 3)",3.12760577977e-31,1.91941159688e-30
149,"(6, 8, 1, 4)",1.51560740539e-32,2.13340330884e-31
150,"(6, 8, 1, 9)",3.96894674724e-36,1.67644191498e-34
151,"(6, 8, 2, 1)",3.73205462018e-31,7.63476996199e-31
152,"(6, 8, 2, 3)",5.08545247915e-28,4.53462872696e-28
153,"(6, 8, 2, 4)",2.46436091371e-29,5.04018624572e-29
154,"(6, 8, 2, 9)",6.45346360655e-33,3.96061046996e-32
155,"(6, 8, 4, 1)",4.54682221616e-32,2.13340330884e-31
156,"(6, 8, 4, 2)",2.46440858094e-29,5.04018624572e-29
157,"(6, 8, 4, 3)",6.19568861249e-29,1.26712290987e-28
158,"(6, 8, 4, 9)",7.86235858896e-34,1.10672351933e-32
159,"(6, 8, 5, 1)",2.1408270108e-34,4.97344725291e-34
160,"(6, 8, 5, 2)",1.16034280755e-31,1.17498179243e-31
161,"(6, 8, 5, 3)",2.917179714e-31,2.95395105515e-31
162,"(6, 8, 5, 4)",1.41363697624e-32,3.28328169188e-32
163,"(6, 8, 5, 9)",3.70191505972e-36,2.58002367586e-35
164,"(6, 9, 1, 2)",8.65372700522e-34,1.77032624559e-33
165,"(6, 9, 1, 3)",2.17560506308e-33,4.45067073788e-33
166,"(6, 9, 1, 4)",1.05427709788e-34,4.94686793297e-34
167,"(6, 9, 2, 1)",2.59606788678e-33,1.77032624559e-33
168,"(6, 9, 2, 3)",3.53750982086e-30,1.05147532791e-30
169,"(6, 9, 2, 4)",1.71424292531e-31,1.16870240202e-31
170,"(6, 9, 4, 1)",3.16283129364e-34,4.94686793297e-34
171,"(6, 9, 4, 2)",1.71427608328e-31,1.16870240202e-31
172,"(6, 9, 4, 3)",4.30980515569e-31,2.93816441739e-31
173,"(6, 9, 5, 1)",1.48918834784e-36,1.15322717603e-36
174,"(6, 9, 5, 3)",2.02922983348e-33,6.84952802396e-34
175,"(6, 9, 5, 4)",9.83345082286e-35,7.61316945989e-35
176,"(6, 9, 8, 1)",1.07161559501e-34,1.67644191498e-34
177,"(6, 9, 8, 2)",5.80822944522e-32,3.96061046996e-32
178,"(6, 9, 8, 3)",1.46022787418e-31,9.9571325719e-32
179,"(6, 9, 8, 4)",7.07612255347e-33,1.10672351933e-32
180,"(8, 2, 1, 3)",1.80711954261e-28,9.76593121563e-28
181,"(8, 2, 1, 4)",8.75712591057e-30,1.08547171452e-28
182,"(8, 2, 1, 9)",2.29324337387e-33,8.52970590328e-32
183,"(8, 2, 4, 1)",2.62713777317e-29,1.08547171452e-28
184,"(8, 2, 4, 3)",3.57984693723e-26,6.44709826684e-26
185,"(8, 2, 4, 9)",4.54284294685e-31,5.63098909172e-30
186,"(8, 2, 5, 1)",1.23696226475e-31,2.5304808961e-31
187,"(8, 2, 5, 3)",1.68553610707e-28,1.50296491205e-28
188,"(8, 2, 5, 4)",8.1679443824e-30,1.67052773968e-29
189,"(8, 2, 5, 9)",2.13895341056e-33,1.31271134311e-32
190,"(8, 2, 6, 1)",3.7320665016e-31,7.63476996199e-31
191,"(8, 2, 6, 3)",5.08546866926e-28,4.53462872696e-28
192,"(8, 2, 6, 4)",2.46436875928e-29,5.04018624572e-29
193,"(8, 2, 6, 9)",6.45348415188e-33,3.96061046996e-32
194,"(8, 3, 1, 2)",5.42175359776e-28,9.76593121563e-28
195,"(8, 3, 1, 4)",6.60528191496e-29,2.72891915186e-28
196,"(8, 3, 1, 9)",1.72973634714e-32,2.14440205929e-31
197,"(8, 3, 2, 1)",1.62649461864e-27,9.76593121563e-28
198,"(8, 3, 2, 4)",1.07401154926e-25,6.44709826684e-26
199,"(8, 3, 2, 9)",2.81253220971e-29,5.06617090156e-29
200,"(8, 3, 4, 1)",1.98158457449e-28,2.72891915186e-28
201,"(8, 3, 4, 2)",1.07403232347e-25,6.44709826684e-26
202,"(8, 3, 4, 9)",3.42655326254e-30,1.41565310001e-29
203,"(8, 3, 5, 2)",5.05697671746e-28,1.50296491205e-28
204,"(8, 3, 5, 4)",6.16087696609e-29,4.19977331656e-29
205,"(8, 3, 5, 9)",1.61335927152e-32,3.30020863478e-32
206,"(8, 3, 6, 1)",2.81500478812e-30,1.91941159688e-30
207,"(8, 3, 6, 2)",1.52575175044e-27,4.53462872696e-28
208,"(8, 3, 6, 4)",1.85881196225e-28,1.26712290987e-28
209,"(8, 3, 6, 9)",4.8677023252e-32,9.9571325719e-32
210,"(8, 4, 1, 2)",2.62693415042e-29,1.08547171452e-28
211,"(8, 4, 1, 3)",6.6042888048e-29,2.72891915186e-28
212,"(8, 4, 2, 1)",7.88065001876e-29,1.08547171452e-28
213,"(8, 4, 2, 3)",1.07385007064e-25,6.44709826684e-26
214,"(8, 4, 2, 9)",1.3627208942e-30,5.63098909172e-30
215,"(8, 4, 5, 1)",4.52059525914e-32,7.07098752624e-32
216,"(8, 4, 5, 2)",2.45019339176e-29,1.67052773968e-29
217,"(8, 4, 5, 3)",6.15995067261e-29,4.19977331656e-29
218,"(8, 4, 5, 9)",7.81700697172e-34,3.66814290002e-33
219,"(8, 4, 6, 1)",1.36391890155e-31,2.13340330884e-31
220,"(8, 4, 6, 2)",7.39253325704e-29,5.04018624572e-29
221,"(8, 4, 6, 3)",1.85853248817e-28,1.26712290987e-28
222,"(8, 4, 6, 9)",2.35848664857e-33,1.10672351933e-32
223,"(8, 9, 1, 2)",2.06391901379e-32,8.52970590328e-32
224,"(8, 9, 1, 3)",5.18883095512e-32,2.14440205929e-31
225,"(8, 9, 2, 1)",6.1916372788e-32,8.52970590328e-32
226,"(8, 9, 2, 3)",8.43698186495e-29,5.06617090156e-29
227,"(8, 9, 2, 4)",4.08847952525e-30,5.63098909172e-30
228,"(8, 9, 4, 2)",4.08855860721e-30,5.63098909172e-30
229,"(8, 9, 4, 3)",1.02789108105e-29,1.41565310001e-29
230,"(8, 9, 5, 1)",3.55172302567e-35,5.55642705727e-35
231,"(8, 9, 5, 2)",1.92505804833e-32,1.31271134311e-32
232,"(8, 9, 5, 3)",4.83972516599e-32,3.30020863478e-32
233,"(8, 9, 5, 4)",2.3452838427e-33,3.66814290002e-33
234,"(8, 9, 6, 1)",1.07159829405e-34,1.67644191498e-34
235,"(8, 9, 6, 2)",5.80813567283e-32,3.96061046996e-32
236,"(8, 9, 6, 3)",1.46020429917e-31,9.9571325719e-32
237,"(8, 9, 6, 4)",7.07600831127e-33,1.10672351933e-32
238,"(9, 2, 1, 3)",4.19025742248e-31,2.26449315823e-30
239,"(9, 2, 1, 4)",2.03055807771e-32,2.51695738657e-31
240,"(9, 2, 4, 1)",6.09167423312e-32,2.51695738657e-31
241,"(9, 2, 4, 3)",8.30076807116e-29,1.49493269954e-28
242,"(9, 2, 5, 1)",2.86820555528e-34,5.86759884925e-34
243,"(9, 2, 5, 3)",3.90833589974e-31,3.48502737247e-31
244,"(9, 2, 5, 4)",1.89394164402e-32,3.87356674302e-32
245,"(9, 2, 6, 1)",8.65372710037e-34,1.77032624559e-33
246,"(9, 2, 6, 3)",1.1791927615e-30,1.05147532791e-30
247,"(9, 2, 6, 4)",5.71425367376e-32,1.16870240202e-31
248,"(9, 2, 8, 1)",2.06395235847e-32,8.52970590328e-32
249,"(9, 2, 8, 3)",2.81242712297e-29,5.06617090156e-29
250,"(9, 2, 8, 4)",1.36287488732e-30,5.63098909172e-30
251,"(9, 3, 1, 2)",1.25716881037e-30,2.26449315823e-30
252,"(9, 3, 1, 4)",1.53159937232e-31,6.32773118335e-31
253,"(9, 3, 2, 1)",3.77143348167e-30,2.26449315823e-30
254,"(9, 3, 2, 4)",2.49036367545e-28,1.49493269954e-28
255,"(9, 3, 4, 1)",4.59479811697e-31,6.32773118335e-31
256,"(9, 3, 4, 2)",2.49041184564e-28,1.49493269954e-28
257,"(9, 3, 5, 1)",2.16341599701e-33,1.47513773606e-33
258,"(9, 3, 5, 2)",1.17258619178e-30,3.48502737247e-31
259,"(9, 3, 5, 4)",1.42855299981e-31,9.73830117323e-32
260,"(9, 3, 6, 1)",6.52729076833e-33,4.45067073788e-33
261,"(9, 3, 6, 2)",3.53783601271e-30,1.05147532791e-30
262,"(9, 3, 6, 4)",4.31011919142e-31,2.93816441739e-31
263,"(9, 3, 8, 1)",1.55678784637e-31,2.14440205929e-31
264,"(9, 3, 8, 2)",8.43789606215e-29,5.06617090156e-29
265,"(9, 3, 8, 4)",1.02798257528e-29,1.41565310001e-29
266,"(9, 4, 1, 2)",6.091202083e-32,2.51695738657e-31
267,"(9, 4, 1, 3)",1.53136909496e-31,6.32773118335e-31
268,"(9, 4, 2, 1)",1.82732527962e-31,2.51695738657e-31
269,"(9, 4, 2, 3)",2.489989247e-28,1.49493269954e-28
270,"(9, 4, 5, 2)",5.68138454831e-32,3.87356674302e-32
271,"(9, 4, 5, 3)",1.42833821556e-31,9.73830117323e-32
272,"(9, 4, 6, 1)",3.16258618543e-34,4.94686793297e-34
273,"(9, 4, 6, 2)",1.71414323296e-31,1.16870240202e-31
274,"(9, 4, 6, 3)",4.30947116107e-31,2.93816441739e-31
275,"(9, 4, 8, 2)",4.08830776311e-30,5.63098909172e-30
276,"(9, 4, 8, 3)",1.02782801716e-29,1.41565310001e-29
277,"(9, 8, 1, 2)",6.87984129095e-33,8.52970590328e-32
278,"(9, 8, 1, 3)",1.72963828611e-32,2.14440205929e-31
279,"(9, 8, 2, 1)",2.06391246578e-32,8.52970590328e-32
280,"(9, 8, 2, 3)",2.81237276355e-29,5.06617090156e-29
281,"(9, 8, 2, 4)",1.36284854527e-30,5.63098909172e-30
282,"(9, 8, 4, 2)",1.36287490635e-30,5.63098909172e-30
283,"(9, 8, 4, 3)",3.42635900672e-30,1.41565310001e-29
284,"(9, 8, 5, 1)",1.18392681897e-35,5.55642705727e-35
285,"(9, 8, 5, 2)",6.41696392151e-33,1.31271134311e-32
286,"(9, 8, 5, 3)",1.61326780806e-32,3.30020863478e-32
287,"(9, 8, 5, 4)",7.81773921951e-34,3.66814290002e-33
288,"(9, 8, 6, 1)",3.57205207251e-35,1.67644191498e-34
289,"(9, 8, 6, 2)",1.93607653006e-32,3.96061046996e-32
290,"(9, 8, 6, 3)",4.86742636873e-32,9.9571325719e-32
291,"(9, 8, 6, 4)",2.35870757669e-33,1.10672351933e-32
