,element,pos_prob,pri_prob
0,"(4, 3, 5, 9)",1.50688112261e-42,9.87168037727e-44
1,"(3, 8, 6, 9)",5.13540078162e-47,6.32759171494e-46
2,"(9, 8, 1, 3)",3.28684796816e-44,1.08521034831e-45
3,"(4, 2, 6, 3)",3.72177361201e-41,2.32251175317e-40
4,"(3, 2, 6, 4)",1.24058765372e-41,2.32251175317e-40
5,"(4, 2, 6, 9)",6.87170172945e-48,1.28645735289e-46
6,"(9, 2, 5, 4)",1.13380965524e-44,7.42769587944e-46
7,"(3, 8, 1, 4)",1.26203931058e-40,1.25005663604e-41
8,"(3, 8, 4, 9)",6.70522463207e-46,3.76586765219e-44
9,"(9, 3, 6, 4)",8.21950474858e-45,1.70974902754e-44
10,"(9, 8, 5, 4)",1.62189993901e-45,2.33104364693e-47
11,"(3, 2, 5, 9)",1.97444496338e-43,1.16412838019e-43
12,"(9, 8, 5, 3)",2.54198328821e-43,3.65339953185e-45
13,"(3, 2, 5, 4)",6.82310494084e-39,1.34096252318e-39
14,"(4, 8, 5, 3)",2.92811719476e-39,4.2083604676e-41
15,"(3, 2, 1, 9)",2.55300671968e-44,3.45794144314e-44
16,"(4, 8, 6, 3)",5.32394865967e-42,7.28876943136e-42
17,"(9, 2, 6, 4)",2.06151051779e-47,1.28645735289e-46
18,"(4, 8, 1, 3)",3.78612876676e-40,1.25005663604e-41
19,"(9, 3, 1, 4)",5.84530493558e-43,2.93229623732e-44
20,"(3, 8, 5, 9)",2.82441779437e-44,3.65339953185e-45
21,"(3, 8, 5, 4)",9.76036271722e-40,4.2083604676e-41
22,"(4, 3, 6, 9)",2.73983491758e-45,1.70974902754e-44
23,"(4, 2, 1, 9)",4.88681414071e-46,2.20633203739e-46
24,"(9, 8, 6, 3)",4.62187392786e-46,6.32759171494e-46
25,"(4, 2, 5, 9)",3.77936551938e-45,7.42769587944e-46
26,"(9, 2, 1, 3)",2.29771262207e-43,3.45794144314e-44
27,"(3, 8, 1, 9)",3.65204284847e-45,1.08521034831e-45
28,"(9, 2, 6, 3)",3.23097939562e-45,2.01623967744e-44
29,"(9, 2, 1, 4)",1.46604424147e-45,2.20633203739e-46
30,"(3, 8, 6, 4)",1.77464447458e-42,7.28876943136e-42
31,"(4, 3, 1, 9)",1.94843497951e-43,2.93229623732e-44
32,"(9, 3, 5, 4)",4.52064336553e-42,9.87168037727e-44
33,"(3, 2, 6, 9)",3.58996683437e-46,2.01623967744e-44
34,"(4, 2, 1, 3)",2.64674117588e-39,3.98321178446e-40
35,"(4, 2, 5, 3)",2.04693734012e-38,1.34096252318e-39
36,"(9, 8, 4, 3)",6.03471943578e-45,3.76586765219e-44
37,"(9, 2, 5, 3)",1.77700555152e-42,1.16412838019e-43
38,"(3, 2, 1, 4)",8.82244533838e-40,3.98321178446e-40
39,"(4, 8, 5, 9)",5.40633313278e-46,2.33104364693e-47
