,element,pos_prob,pri_prob
0,"(5, 7, 3, 4)",1.18530451396e-62,1.4498268179e-61
1,"(5, 7, 2, 4)",6.54784825911e-64,3.66405247086e-62
2,"(2, 7, 3, 4)",2.97460279326e-63,5.54843885766e-62
3,"(5, 7, 6, 4)",3.11045911649e-63,5.80184765044e-62
4,"(5, 7, 2, 6)",4.33290321446e-63,8.08203657176e-62
5,"(5, 3, 2, 4)",3.29163073535e-62,4.02621812245e-61
6,"(5, 7, 3, 6)",7.84350756986e-62,3.1979764095e-61
7,"(5, 7, 6, 3)",7.84350756986e-62,3.1979764095e-61
8,"(5, 6, 3, 4)",1.56364082119e-61,6.37531922364e-61
9,"(5, 3, 6, 4)",1.56364082119e-61,6.37531922364e-61
