,element,pos_prob,pri_prob
0,"(3, 4, 6, 1)",4.55004731555e-92,4.15460000262e-94
1,"(3, 4, 7, 5)",4.48576979225e-91,3.07173701e-91
2,"(3, 8, 7, 5)",6.72884531736e-94,6.12355725226e-96
3,"(5, 8, 7, 9)",9.53695332607e-97,5.64139165302e-99
4,"(5, 6, 7, 1)",3.23648125514e-100,5.76263365901e-102
5,"(7, 4, 6, 5)",9.15399666337e-97,1.88052474665e-96
6,"(5, 8, 6, 1)",2.23364080766e-98,8.13137675122e-102
7,"(7, 6, 1, 5)",1.07882708505e-100,5.76263365901e-102
8,"(3, 8, 7, 9)",2.91417613642e-93,5.74607297507e-96
9,"(3, 4, 7, 1)",1.57053067503e-91,3.10707566401e-94
10,"(5, 4, 6, 1)",1.48905168557e-95,4.07891195919e-97
11,"(3, 4, 6, 9)",5.62835813833e-91,3.85415141654e-91
12,"(5, 4, 1, 9)",3.4473379664e-93,6.13806916619e-95
13,"(3, 8, 6, 1)",6.82526433386e-95,8.28226208605e-99
14,"(7, 8, 1, 5)",2.56993767473e-98,6.0811637228e-102
15,"(5, 8, 7, 1)",7.7098130242e-98,6.0811637228e-102
16,"(3, 6, 7, 5)",2.82468351308e-96,5.8028066244e-96
17,"(3, 8, 6, 5)",1.94944072471e-94,8.18806290137e-96
18,"(7, 4, 1, 9)",7.41983556784e-95,2.86242620003e-97
19,"(3, 4, 1, 9)",1.05339196831e-89,6.25196680612e-92
20,"(5, 6, 7, 9)",4.00349146913e-99,5.34589675681e-99
21,"(3, 8, 1, 5)",3.6485332874e-93,1.32821708162e-96
22,"(5, 6, 1, 9)",2.17078431767e-98,1.15954029602e-99
