,element,pos_prob,pri_prob
0,"(1, 2, 3, 4)",0.000524311343373,1.3304258471e-07
1,"(1, 2, 3, 6)",0.000524311343373,1.3304258471e-07
2,"(1, 2, 3, 7)",0.000531951601031,1.47026039559e-08
3,"(1, 2, 3, 8)",0.000531951601031,1.47026039559e-08
4,"(1, 2, 3, 9)",2.2920772973e-05,1.3304258471e-07
5,"(1, 2, 4, 3)",0.0119935913642,1.3304258471e-07
6,"(1, 2, 4, 6)",0.0119935913642,1.3304258471e-07
7,"(1, 2, 4, 7)",0.012168361812,1.47026039559e-08
8,"(1, 2, 4, 8)",0.012168361812,1.47026039559e-08
9,"(1, 2, 4, 9)",0.000524311343373,1.3304258471e-07
10,"(1, 2, 6, 3)",0.0119935913642,1.3304258471e-07
11,"(1, 2, 6, 4)",0.0119935913642,1.3304258471e-07
12,"(1, 2, 6, 7)",0.012168361812,1.47026039559e-08
13,"(1, 2, 6, 8)",0.012168361812,1.47026039559e-08
14,"(1, 2, 6, 9)",0.000524311343373,1.3304258471e-07
15,"(1, 2, 7, 3)",0.012168361812,1.47026039559e-08
16,"(1, 2, 7, 4)",0.012168361812,1.47026039559e-08
17,"(1, 2, 7, 6)",0.012168361812,1.47026039559e-08
18,"(1, 2, 7, 9)",0.000531951601031,1.47026039559e-08
19,"(1, 2, 9, 3)",0.0119935913642,1.3304258471e-07
20,"(1, 2, 9, 4)",0.0119935913642,1.3304258471e-07
21,"(1, 2, 9, 6)",0.0119935913642,1.3304258471e-07
22,"(1, 2, 9, 7)",0.012168361812,1.47026039559e-08
23,"(1, 2, 9, 8)",0.012168361812,1.47026039559e-08
24,"(1, 3, 2, 4)",0.0119935913642,1.3304258471e-07
25,"(1, 3, 2, 6)",0.0119935913642,1.3304258471e-07
26,"(1, 3, 2, 7)",0.012168361812,1.47026039559e-08
27,"(1, 3, 2, 8)",0.012168361812,1.47026039559e-08
28,"(1, 3, 2, 9)",0.000524311343373,1.3304258471e-07
29,"(1, 3, 4, 6)",0.0118213310907,1.20389078012e-06
30,"(1, 3, 4, 7)",0.0119935913642,1.3304258471e-07
31,"(1, 3, 4, 8)",0.0119935913642,1.3304258471e-07
32,"(1, 3, 4, 9)",0.000516780820392,1.20389078012e-06
33,"(1, 3, 6, 4)",0.0118213310907,1.20389078012e-06
34,"(1, 3, 6, 7)",0.0119935913642,1.3304258471e-07
35,"(1, 3, 6, 8)",0.0119935913642,1.3304258471e-07
36,"(1, 3, 6, 9)",0.000516780820392,1.20389078012e-06
37,"(1, 3, 7, 4)",0.0119935913642,1.3304258471e-07
38,"(1, 3, 7, 6)",0.0119935913642,1.3304258471e-07
39,"(1, 3, 7, 8)",0.012168361812,1.47026039559e-08
40,"(1, 3, 7, 9)",0.000524311343373,1.3304258471e-07
41,"(1, 3, 9, 4)",0.0118213310907,1.20389078012e-06
42,"(1, 3, 9, 6)",0.0118213310907,1.20389078012e-06
43,"(1, 3, 9, 7)",0.0119935913642,1.3304258471e-07
44,"(1, 3, 9, 8)",0.0119935913642,1.3304258471e-07
45,"(1, 4, 2, 3)",0.000524311343373,1.3304258471e-07
46,"(1, 4, 2, 6)",0.000524311343373,1.3304258471e-07
47,"(1, 4, 2, 7)",0.000531951601031,1.47026039559e-08
48,"(1, 4, 2, 8)",0.000531951601031,1.47026039559e-08
49,"(1, 4, 2, 9)",2.2920772973e-05,1.3304258471e-07
50,"(1, 4, 3, 6)",2.25915689422e-05,1.20389078012e-06
51,"(1, 4, 3, 7)",2.2920772973e-05,1.3304258471e-07
52,"(1, 4, 3, 8)",2.2920772973e-05,1.3304258471e-07
53,"(1, 4, 3, 9)",9.87612092266e-07,1.20389078012e-06
54,"(1, 4, 6, 3)",0.000516780820392,1.20389078012e-06
55,"(1, 4, 6, 7)",0.000524311343373,1.3304258471e-07
56,"(1, 4, 6, 8)",0.000524311343373,1.3304258471e-07
57,"(1, 4, 6, 9)",2.25915689422e-05,1.20389078012e-06
58,"(1, 4, 7, 3)",0.000524311343373,1.3304258471e-07
59,"(1, 4, 7, 6)",0.000524311343373,1.3304258471e-07
60,"(1, 4, 7, 8)",0.000531951601031,1.47026039559e-08
61,"(1, 4, 7, 9)",2.2920772973e-05,1.3304258471e-07
62,"(1, 4, 9, 3)",0.000516780820392,1.20389078012e-06
63,"(1, 4, 9, 6)",0.000516780820392,1.20389078012e-06
64,"(1, 4, 9, 7)",0.000524311343373,1.3304258471e-07
65,"(1, 4, 9, 8)",0.000524311343373,1.3304258471e-07
66,"(1, 6, 2, 3)",0.0119935913642,1.3304258471e-07
67,"(1, 6, 2, 4)",0.0119935913642,1.3304258471e-07
68,"(1, 6, 2, 7)",0.012168361812,1.47026039559e-08
69,"(1, 6, 2, 8)",0.012168361812,1.47026039559e-08
70,"(1, 6, 2, 9)",0.000524311343373,1.3304258471e-07
71,"(1, 6, 3, 4)",0.000516780820392,1.20389078012e-06
72,"(1, 6, 3, 7)",0.000524311343373,1.3304258471e-07
73,"(1, 6, 3, 8)",0.000524311343373,1.3304258471e-07
74,"(1, 6, 3, 9)",2.25915689422e-05,1.20389078012e-06
75,"(1, 6, 4, 3)",0.0118213310907,1.20389078012e-06
