,element,pos_prob,pri_prob
0,"(5, 7, 3, 4)",2.7935597715e-56,4.56957151471e-55
1,"(5, 7, 2, 4)",7.16946746487e-57,8.0357471606e-55
2,"(5, 3, 2, 6)",1.2236930426e-54,1.52394518695e-53
3,"(2, 7, 3, 4)",2.23171703262e-55,1.21684534135e-54
4,"(5, 7, 6, 4)",3.40575018755e-56,1.27242120996e-54
5,"(2, 7, 6, 4)",2.72078327443e-55,3.38836982109e-54
6,"(5, 7, 2, 6)",1.10699093691e-55,4.13582520674e-54
7,"(5, 3, 2, 4)",7.92529293908e-56,2.96096609426e-54
8,"(5, 7, 3, 6)",4.3133543236e-55,2.35185959399e-54
9,"(5, 7, 6, 3)",1.43778477453e-55,2.35185959399e-54
10,"(5, 6, 2, 3)",1.35965893622e-55,1.52394518695e-53
11,"(6, 7, 2, 4)",9.06927758142e-56,3.38836982109e-54
12,"(5, 6, 3, 4)",1.2549313249e-55,4.68854480487e-54
13,"(5, 3, 6, 4)",3.76479397471e-55,4.68854480487e-54
