,element,pos_prob,pri_prob
0,"(9, 7, 4, 1)",6.03802033775e-38,4.77077913516e-38
1,"(9, 8, 3, 6)",-1.0,5.21586641075e-38
2,"(7, 6, 4, 8)",-1.0,3.65042052152e-41
3,"(3, 2, 8, 1)",-1.0,5.21586675951e-38
4,"(7, 6, 2, 1)",1.38601906762e-40,3.65042045461e-41
5,"(9, 8, 4, 6)",-1.0,4.29370122057e-37
6,"(9, 2, 8, 6)",-1.0,3.86433102671e-36
7,"(9, 7, 3, 1)",7.33481573024e-39,5.79540712451e-39
8,"(9, 7, 3, 6)",7.85873113963e-39,1.3798588392e-39
9,"(7, 2, 4, 8)",-1.0,1.0223098828e-37
10,"(7, 8, 2, 3)",-1.0,1.24187303801e-38
11,"(7, 6, 8, 1)",-1.0,4.92714141276e-43
12,"(9, 8, 2, 1)",-1.0,1.62301903118e-35
13,"(1, 8, 4, 3)",-1.0,5.79540761824e-39
14,"(3, 7, 8, 1)",-1.0,1.86245945351e-41
15,"(1, 6, 4, 3)",1.43735310202e-41,1.533176619e-40
16,"(9, 7, 8, 3)",-1.0,5.21586641075e-38
17,"(1, 6, 8, 3)",-1.0,1.86245945351e-41
18,"(1, 7, 4, 8)",-1.0,1.533176619e-40
19,"(9, 7, 2, 6)",5.82237678474e-37,1.02230979571e-37
20,"(3, 7, 4, 8)",-1.0,1.37985895676e-39
21,"(3, 7, 2, 1)",1.16425602342e-39,1.37985893147e-39
22,"(3, 7, 4, 1)",1.29361779704e-40,1.533176619e-40
23,"(1, 7, 8, 6)",-1.0,4.92714141276e-43
24,"(7, 8, 3, 1)",-1.0,1.86245945351e-41
25,"(1, 6, 4, 8)",-1.0,1.533176619e-40
26,"(3, 8, 2, 6)",-1.0,1.24187303801e-38
27,"(1, 6, 3, 8)",-1.0,1.86245945351e-41
28,"(7, 2, 3, 8)",-1.0,1.24187303801e-38
29,"(3, 8, 4, 6)",-1.0,1.37985895676e-39
30,"(9, 6, 3, 8)",-1.0,5.21586641075e-38
31,"(1, 7, 3, 6)",1.87077401722e-42,4.92714141276e-43
32,"(1, 2, 4, 8)",-1.0,4.29370150766e-37
33,"(9, 6, 3, 1)",8.14979525364e-40,5.79540712451e-39
34,"(1, 7, 3, 8)",-1.0,1.86245945351e-41
35,"(1, 7, 2, 8)",-1.0,1.37985893147e-39
36,"(3, 2, 4, 8)",-1.0,3.86433135593e-36
37,"(7, 6, 2, 3)",1.24741716321e-39,3.28537840833e-40
38,"(9, 7, 3, 8)",-1.0,5.21586641075e-38
39,"(1, 6, 2, 3)",1.29361779858e-40,1.37985893147e-39
40,"(9, 8, 2, 6)",-1.0,3.86433102671e-36
