,element,pos_prob,pri_prob
0,"(9, 7, 4, 1)",2.01267342722e-38,5.88985113814e-40
1,"(9, 8, 3, 6)",-1.0,6.43934162717e-40
2,"(7, 6, 4, 8)",-1.0,4.50669200975e-43
3,"(3, 2, 8, 1)",-1.0,6.43934177069e-40
4,"(7, 6, 2, 1)",1.02668078544e-41,4.50669198222e-43
5,"(9, 8, 4, 6)",-1.0,5.30086602388e-39
6,"(9, 2, 8, 6)",-1.0,4.77077939195e-38
7,"(9, 7, 3, 1)",2.44493856312e-39,7.15482403079e-41
8,"(9, 7, 3, 6)",1.94042743104e-40,1.70352953115e-41
9,"(7, 2, 4, 8)",-1.0,1.26211098621e-39
10,"(7, 8, 2, 3)",-1.0,1.53317661208e-40
11,"(7, 6, 8, 1)",-1.0,6.08289063437e-45
12,"(9, 8, 2, 1)",-1.0,2.0037273446e-37
13,"(1, 8, 4, 3)",-1.0,7.15482423397e-41
14,"(3, 7, 8, 1)",-1.0,2.29933265958e-43
15,"(1, 6, 4, 3)",3.54901996567e-43,1.89281064408e-42
16,"(9, 7, 8, 3)",-1.0,6.43934162717e-40
17,"(1, 6, 8, 3)",-1.0,2.29933265958e-43
18,"(1, 7, 4, 8)",-1.0,1.89281064408e-42
19,"(9, 7, 2, 6)",1.43762388993e-38,1.26211095037e-39
20,"(3, 7, 4, 8)",-1.0,1.70352957953e-41
21,"(3, 7, 2, 1)",1.29361778983e-40,1.70352956912e-41
22,"(3, 7, 4, 1)",1.43735308646e-41,1.89281064408e-42
23,"(1, 7, 8, 6)",-1.0,6.08289063437e-45
24,"(7, 8, 3, 1)",-1.0,2.29933265958e-43
25,"(1, 6, 4, 8)",-1.0,1.89281064408e-42
26,"(3, 8, 2, 6)",-1.0,1.53317661208e-40
27,"(1, 6, 3, 8)",-1.0,2.29933265958e-43
28,"(7, 2, 3, 8)",-1.0,1.53317661208e-40
29,"(3, 8, 4, 6)",-1.0,1.70352957953e-41
30,"(9, 6, 3, 8)",-1.0,6.43934162717e-40
31,"(1, 7, 3, 6)",4.61919507843e-44,6.08289063437e-45
32,"(1, 2, 4, 8)",-1.0,5.30086614203e-39
33,"(9, 6, 3, 1)",6.03688533926e-41,7.15482403079e-41
34,"(1, 7, 3, 8)",-1.0,2.29933265958e-43
35,"(1, 7, 2, 8)",-1.0,1.70352956912e-41
36,"(3, 2, 4, 8)",-1.0,4.77077952743e-38
37,"(7, 6, 2, 3)",3.08004235668e-41,4.05602278366e-42
38,"(9, 7, 3, 8)",-1.0,6.43934162717e-40
39,"(1, 6, 2, 3)",3.19411799878e-42,1.70352956912e-41
40,"(9, 8, 2, 6)",-1.0,4.77077939195e-38
41,"(7, 8, 2, 1)",-1.0,1.70352956912e-41
42,"(9, 6, 8, 1)",-1.0,7.15482403079e-41
43,"(3, 7, 8, 6)",-1.0,5.47460157048e-44
44,"(7, 2, 8, 3)",-1.0,1.53317661208e-40
45,"(1, 8, 4, 6)",-1.0,1.89281064408e-42
46,"(1, 2, 8, 6)",-1.0,1.70352956912e-41
47,"(1, 7, 2, 6)",3.422269285e-42,4.50669198222e-43
48,"(1, 2, 8, 3)",-1.0,6.43934177069e-40
49,"(7, 8, 4, 1)",-1.0,1.89281064408e-42
50,"(3, 7, 2, 6)",1.02668078557e-41,4.05602278366e-42
51,"(1, 7, 4, 3)",1.43735308652e-41,1.89281064408e-42
52,"(1, 2, 3, 8)",-1.0,6.43934177069e-40
53,"(7, 2, 3, 6)",3.08004235671e-41,4.05602278366e-42
54,"(7, 8, 3, 6)",-1.0,5.47460157048e-44
55,"(7, 2, 3, 1)",3.88085336948e-40,1.70352956912e-41
56,"(1, 2, 3, 6)",3.19411799881e-42,1.70352956912e-41
57,"(1, 7, 8, 3)",-1.0,2.29933265958e-43
