,element,pos_prob,pri_prob
103,"(8, 2, 5, 6)",-1.0,3.160615111e-15
104,"(1, 9, 8, 2)",6.23811297106e-15,5.60059995787e-14
105,"(5, 1, 3, 6)",-1.0,3.23728213047e-15
106,"(9, 7, 8, 6)",1.17351881092e-15,7.5699192725e-16
107,"(9, 1, 3, 2)",9.03684237917e-17,3.61856234406e-16
108,"(9, 1, 5, 3)",-1.0,2.39805135159e-13
109,"(8, 7, 3, 6)",7.7367600386e-14,7.5699192725e-16
110,"(5, 7, 3, 2)",-1.0,7.71844299621e-16
111,"(1, 2, 5, 6)",-1.0,1.83547658694e-16
112,"(1, 7, 6, 3)",3.72294149113e-14,4.3961093337e-17
113,"(8, 7, 5, 2)",-1.0,1.19461563486e-13
114,"(1, 7, 5, 3)",-1.0,1.22359341828e-13
115,"(9, 1, 3, 7)",1.02188321384e-13,3.25646499272e-15
116,"(8, 1, 3, 6)",3.62404982598e-15,1.33348558375e-14
117,"(9, 7, 6, 2)",3.68691384919e-18,2.7730714133e-19
118,"(1, 7, 8, 2)",3.99626199198e-13,2.85767743978e-14
119,"(9, 2, 5, 3)",-1.0,1.51269387222e-15
