,element,pos_prob,pri_prob
0,"(9, 7, 4, 1)",8.15132813846e-37,3.86433040272e-36
1,"(9, 8, 3, 6)",-1.0,4.22485104606e-36
2,"(7, 6, 4, 8)",-1.0,2.95684060694e-39
3,"(3, 2, 8, 1)",-1.0,4.22485189355e-36
4,"(7, 6, 2, 1)",3.11854329364e-40,2.95684044435e-39
5,"(9, 8, 4, 6)",-1.0,3.47789735983e-35
6,"(9, 2, 8, 6)",-1.0,3.13010744937e-34
7,"(9, 7, 3, 1)",4.45590068393e-37,4.6942789436e-37
8,"(9, 7, 3, 6)",3.18278620247e-37,1.11768546284e-37
9,"(7, 2, 4, 8)",-1.0,8.28070966125e-36
10,"(7, 8, 2, 3)",-1.0,1.00591711758e-36
11,"(7, 6, 8, 1)",-1.0,3.99098454172e-41
12,"(9, 8, 2, 1)",-1.0,1.31464512864e-33
13,"(1, 8, 4, 3)",-1.0,4.69428014338e-37
14,"(3, 7, 8, 1)",-1.0,1.50859215553e-39
15,"(1, 6, 4, 3)",7.85872899738e-39,1.24187305483e-38
16,"(9, 7, 8, 3)",-1.0,4.22485104606e-36
17,"(1, 6, 8, 3)",-1.0,1.50859215553e-39
18,"(1, 7, 4, 8)",-1.0,1.24187305483e-38
19,"(9, 7, 2, 6)",8.73356627244e-37,8.28070754485e-36
20,"(3, 7, 4, 8)",-1.0,1.1176857485e-37
21,"(3, 7, 2, 1)",1.06092846483e-37,1.11768568704e-37
22,"(3, 7, 4, 1)",7.07285609954e-38,1.24187305483e-38
23,"(1, 7, 8, 6)",-1.0,3.99098454172e-41
24,"(7, 8, 3, 1)",-1.0,1.50859215553e-39
25,"(1, 6, 4, 8)",-1.0,1.24187305483e-38
26,"(3, 8, 2, 6)",-1.0,1.00591711758e-36
27,"(1, 6, 3, 8)",-1.0,1.50859215553e-39
28,"(7, 2, 3, 8)",-1.0,1.00591711758e-36
29,"(3, 8, 4, 6)",-1.0,1.1176857485e-37
30,"(9, 6, 3, 8)",-1.0,4.22485104606e-36
31,"(1, 7, 3, 6)",3.40948574402e-40,3.99098454172e-41
32,"(1, 2, 4, 8)",-1.0,3.47789805748e-35
33,"(9, 6, 3, 1)",4.9510007586e-38,4.6942789436e-37
34,"(1, 7, 3, 8)",-1.0,1.50859215553e-39
35,"(1, 7, 2, 8)",-1.0,1.11768568704e-37
36,"(3, 2, 4, 8)",-1.0,3.13010824938e-34
37,"(1, 2, 4, 3)",6.6025762028e-35,3.47789805748e-35
38,"(7, 6, 2, 3)",2.52602015408e-38,2.66115639791e-38
39,"(9, 7, 3, 8)",-1.0,4.22485104606e-36
40,"(1, 6, 2, 3)",1.17880940505e-38,1.11768568704e-37
41,"(9, 8, 2, 6)",-1.0,3.13010744937e-34
42,"(7, 8, 2, 1)",-1.0,1.11768568704e-37
43,"(9, 6, 8, 1)",-1.0,4.6942789436e-37
44,"(3, 7, 8, 6)",-1.0,3.59188608484e-40
45,"(7, 2, 8, 3)",-1.0,1.00591711758e-36
46,"(1, 8, 4, 6)",-1.0,1.24187305483e-38
47,"(1, 2, 8, 6)",-1.0,1.11768568704e-37
48,"(1, 7, 2, 6)",9.35562988091e-40,2.95684044435e-39
49,"(1, 2, 8, 3)",-1.0,4.22485189355e-36
50,"(7, 8, 4, 1)",-1.0,1.24187305483e-38
51,"(3, 2, 4, 1)",6.6025762028e-35,3.47789805748e-35
