,element,pos_prob,pri_prob
0,"(9, 2, 8, 1)",-1.0,7.02894204374e-57
1,"(3, 7, 4, 8)",-1.0,1.08869256898e-64
2,"(7, 8, 4, 1)",-1.0,8.96211722786e-64
3,"(3, 2, 8, 1)",-1.0,1.72840832252e-62
4,"(7, 8, 3, 1)",-1.0,8.33026479528e-68
5,"(9, 2, 4, 8)",-1.0,9.18621095353e-54
6,"(9, 8, 3, 6)",-1.0,7.25931495456e-62
7,"(9, 8, 4, 6)",-1.0,7.80993560415e-58
8,"(9, 2, 8, 6)",-1.0,1.67355762946e-57
9,"(7, 2, 8, 1)",-1.0,1.92045369168e-63
10,"(3, 8, 4, 6)",-1.0,1.92045369168e-63
11,"(7, 2, 3, 8)",-1.0,2.33291264782e-64
12,"(7, 8, 4, 6)",-1.0,2.1338374352e-64
13,"(7, 2, 4, 8)",-1.0,2.50986458965e-60
14,"(9, 7, 8, 6)",-1.0,8.06590550507e-63
15,"(7, 8, 3, 6)",-1.0,1.98339637983e-68
16,"(9, 7, 8, 1)",-1.0,3.38768031213e-62
17,"(9, 7, 3, 8)",-1.0,4.11525791075e-63
18,"(3, 8, 4, 1)",-1.0,8.06590550507e-63
19,"(3, 7, 8, 1)",-1.0,8.33026479528e-68
20,"(3, 2, 4, 8)",-1.0,2.25887813069e-59
21,"(9, 7, 4, 8)",-1.0,4.42740113614e-59
22,"(3, 2, 8, 6)",-1.0,4.11525791075e-63
23,"(9, 8, 3, 1)",-1.0,3.04891228092e-61
24,"(3, 7, 8, 6)",-1.0,1.98339637983e-68
