,element,pos_prob,pri_prob
0,"(2, 6, 3, 7)",0.000331215420644,5.62905634491e-10
1,"(2, 6, 3, 1)",0.000106744492329,2.12343610635e-09
2,"(9, 6, 7, 3)",8.88599604464e-06,9.77178882347e-09
3,"(8, 7, 6, 1)",0.00614147414636,1.80801388472e-06
4,"(9, 7, 3, 1)",2.86378917619e-06,1.34531409495e-06
5,"(9, 2, 6, 7)",0.000331215420644,5.62905634491e-10
6,"(1, 9, 3, 2)",2.86378917619e-06,3.68618964529e-08
7,"(5, 1, 3, 2)",0.000336868982286,2.9234038672e-07
8,"(2, 6, 8, 7)",0.019056261343,1.31326431037e-08
9,"(1, 7, 6, 2)",0.00397877984085,4.46423181413e-09
10,"(9, 1, 7, 2)",0.000106744492329,7.7497057897e-08
11,"(8, 2, 6, 7)",0.019056261343,1.31326431037e-08
12,"(1, 2, 6, 3)",0.000106744492329,2.12343610635e-09
13,"(8, 1, 5, 6)",0.019381535293,6.82032960475e-06
14,"(1, 9, 6, 3)",2.86378917619e-06,3.68618964529e-08
15,"(5, 2, 7, 6)",0.038961038961,4.46423181413e-09
16,"(2, 7, 5, 1)",0.0125564091081,6.14605379956e-07
17,"(2, 1, 7, 6)",0.00397877984085,4.46423181413e-09
18,"(8, 2, 6, 3)",0.000511249936946,6.24661301188e-09
19,"(8, 9, 3, 6)",1.37160428965e-05,1.0843839442e-07
20,"(8, 9, 5, 7)",0.00161342512569,3.13863084483e-05
21,"(1, 9, 5, 2)",0.000336868982286,2.9234038672e-07
22,"(5, 1, 6, 3)",0.000336868982286,2.9234038672e-07
23,"(1, 7, 5, 2)",0.0125564091081,6.14605379956e-07
24,"(9, 6, 5, 1)",0.000336868982286,2.9234038672e-07
25,"(9, 6, 5, 7)",0.00104526424956,7.7497057897e-08
26,"(9, 7, 5, 6)",0.00104526424956,7.7497057897e-08
27,"(1, 2, 8, 6)",0.00614147414636,4.95399705199e-08
28,"(5, 2, 6, 1)",0.0125564091081,1.68403200117e-08
29,"(8, 2, 3, 7)",0.000511249936946,2.27976781969e-07
30,"(1, 2, 5, 7)",0.0125564091081,6.14605379956e-07
31,"(5, 1, 8, 3)",0.000519976532549,0.000118397856622
32,"(8, 7, 5, 6)",0.0601385909916,1.80801388472e-06
