,element,pos_prob,pri_prob
84,"(1, 7, 3, 2)",7.31218352938e-19,4.1905134303e-20
85,"(5, 7, 8, 3)",-1.0,4.9180447071e-16
86,"(8, 9, 3, 2)",9.45758405748e-20,8.21335002713e-20
87,"(5, 7, 8, 6)",-1.0,3.7633232706e-19
88,"(1, 9, 5, 3)",-1.0,9.63930155584e-16
89,"(5, 1, 6, 2)",-1.0,9.95595087154e-21
90,"(8, 1, 6, 2)",7.75365845393e-23,2.37447493927e-21
91,"(5, 2, 6, 7)",-1.0,1.3445019767e-22
92,"(8, 1, 6, 7)",9.8469151785e-22,8.97545288211e-20
93,"(9, 1, 6, 7)",1.3013247987e-22,2.37568122879e-21
94,"(9, 1, 6, 2)",1.02468923961e-23,6.28491466174e-23
95,"(1, 9, 3, 7)",1.00335421177e-17,3.10462473003e-18
96,"(5, 9, 8, 6)",-1.0,7.37606305309e-19
97,"(5, 9, 6, 3)",-1.0,8.19947900467e-20
98,"(1, 2, 8, 7)",3.73748238572e-20,3.76968966798e-19
99,"(8, 2, 5, 6)",-1.0,9.95595087154e-21
100,"(1, 9, 8, 2)",3.63441939409e-19,7.38854110642e-19
101,"(5, 1, 3, 6)",-1.0,3.09780776025e-18
102,"(9, 7, 8, 6)",1.26700117247e-21,2.37568122879e-21
103,"(9, 1, 3, 2)",7.88212354404e-19,8.21335002713e-20
104,"(9, 1, 5, 3)",-1.0,9.63930155584e-16
105,"(8, 7, 3, 6)",2.08409357193e-20,9.97741436517e-21
106,"(5, 7, 3, 2)",-1.0,1.75704300554e-19
107,"(1, 2, 5, 6)",-1.0,9.95595087154e-21
108,"(1, 7, 6, 3)",1.74099563995e-19,9.97741436517e-21
109,"(8, 7, 5, 2)",-1.0,1.58059554618e-18
110,"(1, 7, 5, 3)",-1.0,4.9180447071e-16
111,"(9, 1, 3, 7)",1.00100620147e-17,3.10462473003e-18
112,"(8, 1, 3, 6)",1.42006556761e-18,7.38821132034e-19
113,"(9, 7, 6, 2)",1.50383778483e-25,8.48746673734e-25
114,"(1, 7, 8, 2)",3.36373192332e-19,3.76968966798e-19
115,"(9, 2, 5, 3)",-1.0,3.44378068636e-19
